44,select * from galSpecLine where specObjId=#
2019-04-19 00:26:00,1
2019-04-19 00:36:00,1
2019-04-19 02:01:00,1
2019-04-19 02:08:00,1
2019-04-19 02:35:00,1
2019-04-19 02:47:00,1
2019-04-19 03:25:00,1
2019-04-19 04:04:00,1
2019-04-19 04:16:00,1
2019-04-19 05:56:00,1
2019-04-19 06:08:00,1
2019-04-19 07:06:00,1
2019-04-19 07:17:00,1
2019-04-19 08:13:00,1
2019-04-19 08:40:00,1
2019-04-19 09:12:00,1
2019-04-19 10:06:00,1
2019-04-19 10:23:00,1
2019-04-19 10:34:00,1
2019-04-19 11:16:00,1
2019-04-19 11:26:00,1
2019-04-19 11:35:00,1
2019-04-19 11:39:00,1
2019-04-19 12:27:00,1
2019-04-19 13:13:00,1
2019-04-19 13:57:00,1
2019-04-19 14:34:00,1
2019-04-19 15:27:00,1
2019-04-19 16:34:00,1
2019-04-19 17:27:00,1
2019-04-19 18:07:00,1
2019-04-19 18:28:00,1
2019-04-19 18:38:00,1
2019-04-19 19:04:00,1
2019-04-19 20:24:00,1
2019-04-19 20:28:00,1
2019-04-19 20:31:00,1
2019-04-19 20:43:00,1
2019-04-19 21:24:00,1
2019-04-19 21:27:00,1
2019-04-19 22:38:00,1
2019-04-19 23:17:00,1
2019-04-19 23:24:00,1
2019-04-19 23:46:00,1
