34,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-04-19 00:01:00,1
2019-04-19 00:03:00,1
2019-04-19 00:05:00,1
2019-04-19 00:07:00,1
2019-04-19 00:09:00,1
2019-04-19 00:11:00,1
2019-04-19 00:13:00,1
2019-04-19 00:15:00,1
2019-04-19 00:17:00,1
2019-04-19 04:49:00,1
2019-04-19 04:56:00,1
2019-04-19 04:57:00,1
2019-04-19 04:59:00,1
2019-04-19 05:06:00,2
2019-04-19 05:08:00,1
2019-04-19 05:15:00,2
2019-04-19 05:17:00,1
2019-04-19 05:18:00,1
2019-04-19 23:17:00,1
2019-04-19 23:21:00,1
2019-04-19 23:25:00,1
2019-04-19 23:31:00,1
2019-04-19 23:33:00,1
2019-04-19 23:38:00,1
2019-04-19 23:40:00,1
2019-04-19 23:42:00,1
2019-04-19 23:45:00,1
2019-04-19 23:48:00,1
2019-04-19 23:52:00,1
2019-04-19 23:54:00,1
2019-04-19 23:56:00,1
2019-04-19 23:59:00,1
