1,"SELECT *    FROM (SELECT ts.TestScore, ts.TestSubjectGroup, es.Score, es.Period   FROM TestScores ts      INNER JOIN EmotionalScreener es     ON es.StudentID = ts.SystemStudentID) AS x"
2019-04-19 18:33:00,1
