35,select * from galSpecIndx where specObjId=#
2019-04-19 01:55:00,1
2019-04-19 04:54:00,1
2019-04-19 04:55:00,1
2019-04-19 05:14:00,1
2019-04-19 05:24:00,1
2019-04-19 06:51:00,1
2019-04-19 07:35:00,1
2019-04-19 09:05:00,1
2019-04-19 09:07:00,1
2019-04-19 09:35:00,2
2019-04-19 09:46:00,1
2019-04-19 10:41:00,1
2019-04-19 10:42:00,1
2019-04-19 12:59:00,1
2019-04-19 13:28:00,1
2019-04-19 13:31:00,1
2019-04-19 13:33:00,1
2019-04-19 13:47:00,1
2019-04-19 14:44:00,1
2019-04-19 15:23:00,1
2019-04-19 15:33:00,1
2019-04-19 17:03:00,1
2019-04-19 17:32:00,1
2019-04-19 17:50:00,1
2019-04-19 18:21:00,1
2019-04-19 19:00:00,1
2019-04-19 19:13:00,1
2019-04-19 19:46:00,1
2019-04-19 20:00:00,1
2019-04-19 21:03:00,1
2019-04-19 21:09:00,1
2019-04-19 21:29:00,1
2019-04-19 22:01:00,1
2019-04-19 23:58:00,1
