9,"SELECT TOP # p.ra,p.dec,p.u,p.g,p.r,p.i,p.z,s.specobjid, s.class, s.z as redshift FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid, dbo.fGetNearbyObjEq(# ,# ,# ) as N WHERE p.objid = N.objID"
2019-04-19 20:37:00,9
