624,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-04-19 00:12:00,1
2019-04-19 00:15:00,1
2019-04-19 00:17:00,1
2019-04-19 00:19:00,1
2019-04-19 00:21:00,1
2019-04-19 00:23:00,1
2019-04-19 01:39:00,1
2019-04-19 02:14:00,1
2019-04-19 02:31:00,1
2019-04-19 02:33:00,1
2019-04-19 02:34:00,1
2019-04-19 02:36:00,1
2019-04-19 02:37:00,1
2019-04-19 02:39:00,1
2019-04-19 02:41:00,1
2019-04-19 02:44:00,1
2019-04-19 02:46:00,1
2019-04-19 02:48:00,1
2019-04-19 02:50:00,1
2019-04-19 02:53:00,1
2019-04-19 02:55:00,1
2019-04-19 02:57:00,1
2019-04-19 03:00:00,1
2019-04-19 03:02:00,1
2019-04-19 03:05:00,1
2019-04-19 03:07:00,1
2019-04-19 03:09:00,1
2019-04-19 03:12:00,1
2019-04-19 03:15:00,1
2019-04-19 03:17:00,1
2019-04-19 03:20:00,1
2019-04-19 03:22:00,1
2019-04-19 03:24:00,1
2019-04-19 03:27:00,1
2019-04-19 03:29:00,1
2019-04-19 03:32:00,1
2019-04-19 03:35:00,1
2019-04-19 03:38:00,1
2019-04-19 03:40:00,1
2019-04-19 03:42:00,1
2019-04-19 03:45:00,1
2019-04-19 03:47:00,1
2019-04-19 03:49:00,1
2019-04-19 03:52:00,1
2019-04-19 03:54:00,1
2019-04-19 03:57:00,1
2019-04-19 03:59:00,1
2019-04-19 04:02:00,1
2019-04-19 04:05:00,1
2019-04-19 04:07:00,1
2019-04-19 04:09:00,1
2019-04-19 04:11:00,1
2019-04-19 04:13:00,1
2019-04-19 04:17:00,1
2019-04-19 04:19:00,1
2019-04-19 04:21:00,1
2019-04-19 04:23:00,1
2019-04-19 04:25:00,1
2019-04-19 04:27:00,1
2019-04-19 04:29:00,1
2019-04-19 04:31:00,1
2019-04-19 04:33:00,1
2019-04-19 04:35:00,1
2019-04-19 04:37:00,1
2019-04-19 04:38:00,1
2019-04-19 04:40:00,1
2019-04-19 04:42:00,1
2019-04-19 04:44:00,1
2019-04-19 04:46:00,1
2019-04-19 04:47:00,1
2019-04-19 04:49:00,1
2019-04-19 04:51:00,1
2019-04-19 04:53:00,1
2019-04-19 04:55:00,1
2019-04-19 04:56:00,1
2019-04-19 04:58:00,1
2019-04-19 05:00:00,1
2019-04-19 05:02:00,1
2019-04-19 05:04:00,1
2019-04-19 05:14:00,1
2019-04-19 05:17:00,1
2019-04-19 05:20:00,1
2019-04-19 05:21:00,1
2019-04-19 05:23:00,1
2019-04-19 05:25:00,1
2019-04-19 05:27:00,1
2019-04-19 05:29:00,1
2019-04-19 05:31:00,1
2019-04-19 05:33:00,1
2019-04-19 05:35:00,1
2019-04-19 05:37:00,1
2019-04-19 05:39:00,1
2019-04-19 05:40:00,1
2019-04-19 05:42:00,1
2019-04-19 05:44:00,1
2019-04-19 05:57:00,1
2019-04-19 06:01:00,1
2019-04-19 06:03:00,1
2019-04-19 06:05:00,1
2019-04-19 06:07:00,1
2019-04-19 06:08:00,1
2019-04-19 06:10:00,1
