15,"select bytes, milliseconds from chinook.track"
2019-04-19 16:04:00,4
2019-04-19 16:05:00,3
2019-04-19 16:06:00,3
2019-04-19 16:07:00,1
2019-04-19 16:08:00,1
2019-04-19 16:09:00,2
2019-04-19 16:14:00,1
