1336,"SELECT  &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-04-19 00:00:00,7
2019-04-19 00:01:00,2
2019-04-19 00:10:00,7
2019-04-19 00:11:00,2
2019-04-19 00:20:00,7
2019-04-19 00:21:00,2
2019-04-19 00:30:00,7
2019-04-19 00:31:00,2
2019-04-19 00:40:00,7
2019-04-19 00:41:00,2
2019-04-19 00:50:00,7
2019-04-19 00:51:00,2
2019-04-19 00:52:00,7
2019-04-19 00:53:00,2
2019-04-19 00:54:00,7
2019-04-19 00:55:00,2
2019-04-19 01:05:00,2
2019-04-19 01:14:00,7
2019-04-19 01:15:00,2
2019-04-19 01:24:00,7
2019-04-19 01:25:00,2
2019-04-19 01:26:00,7
2019-04-19 01:27:00,2
2019-04-19 01:36:00,7
2019-04-19 01:37:00,2
2019-04-19 01:46:00,7
2019-04-19 01:47:00,2
2019-04-19 01:56:00,7
2019-04-19 01:57:00,2
2019-04-19 02:06:00,7
2019-04-19 02:07:00,2
2019-04-19 02:16:00,7
2019-04-19 02:17:00,2
2019-04-19 02:26:00,7
2019-04-19 02:27:00,2
2019-04-19 02:36:00,7
2019-04-19 02:37:00,2
2019-04-19 02:46:00,7
2019-04-19 02:47:00,2
2019-04-19 02:56:00,7
2019-04-19 02:57:00,2
2019-04-19 03:06:00,7
2019-04-19 03:07:00,2
2019-04-19 03:16:00,7
2019-04-19 03:17:00,2
2019-04-19 03:26:00,7
2019-04-19 03:27:00,2
2019-04-19 03:36:00,7
2019-04-19 03:37:00,2
2019-04-19 03:46:00,7
2019-04-19 03:47:00,2
2019-04-19 03:56:00,7
2019-04-19 03:57:00,2
2019-04-19 04:06:00,7
2019-04-19 04:07:00,2
2019-04-19 04:16:00,7
2019-04-19 04:17:00,2
2019-04-19 04:26:00,7
2019-04-19 04:27:00,2
2019-04-19 04:36:00,7
2019-04-19 04:37:00,2
2019-04-19 04:46:00,7
2019-04-19 04:47:00,2
2019-04-19 04:56:00,7
2019-04-19 04:57:00,2
2019-04-19 05:06:00,7
2019-04-19 05:07:00,2
2019-04-19 05:16:00,7
2019-04-19 05:17:00,2
2019-04-19 05:26:00,7
2019-04-19 05:27:00,2
2019-04-19 05:36:00,9
2019-04-19 05:37:00,2
2019-04-19 05:46:00,7
2019-04-19 05:47:00,2
2019-04-19 05:56:00,7
2019-04-19 05:57:00,2
2019-04-19 06:06:00,7
2019-04-19 06:07:00,2
2019-04-19 06:16:00,7
2019-04-19 06:17:00,2
2019-04-19 06:26:00,7
2019-04-19 06:27:00,2
2019-04-19 06:36:00,7
2019-04-19 06:37:00,2
2019-04-19 06:46:00,7
2019-04-19 06:47:00,2
2019-04-19 06:56:00,7
2019-04-19 06:57:00,2
2019-04-19 07:06:00,7
2019-04-19 07:07:00,2
2019-04-19 07:16:00,7
2019-04-19 07:17:00,2
2019-04-19 07:26:00,2
2019-04-19 07:27:00,7
2019-04-19 07:36:00,2
2019-04-19 07:37:00,7
2019-04-19 07:46:00,2
2019-04-19 07:47:00,7
2019-04-19 07:56:00,2
2019-04-19 07:57:00,7
2019-04-19 08:06:00,2
2019-04-19 08:07:00,7
2019-04-19 08:16:00,2
2019-04-19 08:17:00,7
2019-04-19 08:26:00,2
2019-04-19 08:27:00,7
2019-04-19 08:36:00,2
2019-04-19 08:37:00,7
2019-04-19 08:46:00,2
2019-04-19 08:47:00,7
2019-04-19 08:56:00,2
2019-04-19 08:57:00,7
2019-04-19 09:06:00,2
2019-04-19 09:07:00,7
2019-04-19 09:16:00,2
2019-04-19 09:17:00,7
2019-04-19 09:26:00,2
2019-04-19 09:27:00,7
2019-04-19 09:36:00,2
2019-04-19 09:37:00,7
2019-04-19 09:46:00,2
2019-04-19 09:47:00,7
2019-04-19 09:56:00,2
2019-04-19 09:57:00,7
2019-04-19 10:06:00,2
2019-04-19 10:07:00,7
2019-04-19 10:17:00,9
2019-04-19 10:27:00,9
2019-04-19 10:37:00,9
2019-04-19 10:47:00,9
2019-04-19 10:57:00,9
2019-04-19 11:07:00,9
2019-04-19 11:17:00,9
2019-04-19 11:27:00,9
2019-04-19 11:37:00,9
2019-04-19 11:47:00,9
2019-04-19 11:57:00,9
2019-04-19 12:07:00,9
2019-04-19 12:17:00,7
2019-04-19 12:18:00,2
2019-04-19 12:27:00,7
2019-04-19 12:28:00,2
2019-04-19 12:37:00,7
2019-04-19 12:38:00,2
2019-04-19 12:47:00,7
2019-04-19 12:48:00,2
2019-04-19 12:57:00,7
2019-04-19 12:58:00,2
2019-04-19 13:07:00,7
2019-04-19 13:08:00,2
2019-04-19 13:17:00,7
2019-04-19 13:18:00,2
2019-04-19 13:27:00,7
2019-04-19 13:28:00,2
2019-04-19 13:37:00,7
2019-04-19 13:38:00,2
2019-04-19 13:47:00,7
2019-04-19 13:48:00,2
2019-04-19 13:57:00,7
2019-04-19 13:58:00,2
2019-04-19 14:07:00,8
2019-04-19 14:08:00,2
2019-04-19 14:17:00,7
2019-04-19 14:18:00,2
2019-04-19 14:27:00,7
2019-04-19 14:28:00,2
2019-04-19 14:37:00,7
2019-04-19 14:38:00,2
2019-04-19 14:47:00,7
2019-04-19 14:48:00,2
2019-04-19 14:57:00,7
2019-04-19 14:58:00,2
2019-04-19 15:07:00,7
2019-04-19 15:08:00,2
2019-04-19 15:17:00,7
2019-04-19 15:18:00,2
2019-04-19 15:27:00,7
2019-04-19 15:28:00,2
2019-04-19 15:37:00,7
2019-04-19 15:38:00,2
2019-04-19 15:47:00,7
2019-04-19 15:48:00,2
2019-04-19 15:57:00,7
2019-04-19 15:58:00,2
2019-04-19 16:07:00,7
2019-04-19 16:08:00,2
2019-04-19 16:17:00,7
2019-04-19 16:18:00,2
2019-04-19 16:27:00,7
2019-04-19 16:28:00,2
2019-04-19 16:37:00,7
2019-04-19 16:38:00,2
2019-04-19 16:47:00,7
2019-04-19 16:48:00,2
2019-04-19 16:57:00,9
2019-04-19 16:58:00,2
2019-04-19 17:07:00,9
