108,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-04-19 05:15:00,1
2019-04-19 05:19:00,1
2019-04-19 05:30:00,1
2019-04-19 06:39:00,1
2019-04-19 07:12:00,1
2019-04-19 07:22:00,1
2019-04-19 07:46:00,1
2019-04-19 07:54:00,1
2019-04-19 08:13:00,1
2019-04-19 08:59:00,1
2019-04-19 09:01:00,1
2019-04-19 09:02:00,5
2019-04-19 09:35:00,4
2019-04-19 10:27:00,1
2019-04-19 10:38:00,1
2019-04-19 10:41:00,1
2019-04-19 13:10:00,2
2019-04-19 13:42:00,3
2019-04-19 14:19:00,1
2019-04-19 14:20:00,1
2019-04-19 15:05:00,2
2019-04-19 16:13:00,2
2019-04-19 16:15:00,1
2019-04-19 16:27:00,1
2019-04-19 16:28:00,1
2019-04-19 16:29:00,4
2019-04-19 16:30:00,1
2019-04-19 16:31:00,4
2019-04-19 17:45:00,2
2019-04-19 18:22:00,1
2019-04-19 18:25:00,1
2019-04-19 18:45:00,2
2019-04-19 18:49:00,2
2019-04-19 18:50:00,1
2019-04-19 18:56:00,2
2019-04-19 19:04:00,1
2019-04-19 19:09:00,1
2019-04-19 19:11:00,2
2019-04-19 19:12:00,6
2019-04-19 19:14:00,2
2019-04-19 19:15:00,1
2019-04-19 19:16:00,3
2019-04-19 19:17:00,3
2019-04-19 19:25:00,2
2019-04-19 19:26:00,1
2019-04-19 19:28:00,2
2019-04-19 19:30:00,1
2019-04-19 19:31:00,1
2019-04-19 20:05:00,1
2019-04-19 20:10:00,1
2019-04-19 20:29:00,1
2019-04-19 20:44:00,2
2019-04-19 20:45:00,1
2019-04-19 20:47:00,2
2019-04-19 20:48:00,1
2019-04-19 20:51:00,1
2019-04-19 21:10:00,1
2019-04-19 21:11:00,2
2019-04-19 21:46:00,1
2019-04-19 21:47:00,1
2019-04-19 21:51:00,2
2019-04-19 21:52:00,1
2019-04-19 22:04:00,1
2019-04-19 22:11:00,2
2019-04-19 22:23:00,1
2019-04-19 22:35:00,2
2019-04-19 23:56:00,1
