334,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-04-19 00:03:00,1
2019-04-19 00:10:00,1
2019-04-19 00:17:00,1
2019-04-19 00:23:00,1
2019-04-19 00:31:00,1
2019-04-19 00:40:00,1
2019-04-19 00:45:00,1
2019-04-19 00:46:00,1
2019-04-19 00:53:00,1
2019-04-19 00:54:00,8
2019-04-19 00:55:00,1
2019-04-19 01:01:00,1
2019-04-19 01:09:00,1
2019-04-19 01:16:00,1
2019-04-19 01:18:00,1
2019-04-19 01:25:00,1
2019-04-19 01:31:00,1
2019-04-19 01:38:00,1
2019-04-19 01:39:00,1
2019-04-19 01:40:00,1
2019-04-19 01:42:00,1
2019-04-19 01:43:00,1
2019-04-19 01:48:00,1
2019-04-19 01:58:00,1
2019-04-19 02:04:00,1
2019-04-19 02:10:00,1
2019-04-19 02:11:00,1
2019-04-19 02:12:00,1
2019-04-19 02:13:00,1
2019-04-19 02:17:00,1
2019-04-19 02:21:00,1
2019-04-19 02:28:00,1
2019-04-19 02:35:00,1
2019-04-19 02:41:00,1
2019-04-19 02:44:00,1
2019-04-19 02:50:00,1
2019-04-19 02:54:00,1
2019-04-19 02:56:00,1
2019-04-19 02:59:00,1
2019-04-19 03:02:00,1
2019-04-19 03:10:00,1
2019-04-19 03:18:00,1
2019-04-19 03:25:00,1
2019-04-19 03:31:00,1
2019-04-19 03:39:00,1
2019-04-19 03:41:00,1
2019-04-19 03:48:00,1
2019-04-19 03:54:00,1
2019-04-19 03:55:00,5
2019-04-19 04:03:00,1
2019-04-19 04:11:00,1
2019-04-19 04:14:00,1
2019-04-19 04:17:00,1
2019-04-19 04:20:00,1
2019-04-19 04:30:00,1
2019-04-19 04:38:00,4
2019-04-19 04:39:00,1
2019-04-19 04:41:00,1
2019-04-19 04:52:00,4
2019-04-19 04:57:00,4
2019-04-19 05:02:00,1
2019-04-19 05:11:00,1
2019-04-19 05:21:00,1
2019-04-19 05:27:00,1
2019-04-19 05:34:00,1
2019-04-19 05:41:00,1
2019-04-19 05:48:00,1
2019-04-19 05:54:00,1
2019-04-19 05:59:00,1
2019-04-19 06:07:00,1
2019-04-19 06:13:00,1
2019-04-19 06:19:00,1
2019-04-19 06:25:00,1
2019-04-19 06:31:00,1
2019-04-19 06:40:00,1
2019-04-19 06:47:00,1
