92,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-04-19 00:45:00,1
2019-04-19 01:22:00,9
2019-04-19 01:45:00,1
2019-04-19 01:51:00,9
2019-04-19 02:45:00,1
2019-04-19 03:45:00,1
2019-04-19 04:07:00,9
2019-04-19 04:56:00,1
2019-04-19 05:45:00,1
2019-04-19 06:44:00,1
2019-04-19 07:17:00,1
2019-04-19 07:18:00,1
2019-04-19 07:44:00,1
2019-04-19 07:59:00,1
2019-04-19 08:00:00,1
2019-04-19 08:06:00,1
2019-04-19 08:07:00,1
2019-04-19 08:09:00,1
2019-04-19 08:45:00,1
2019-04-19 09:45:00,1
2019-04-19 10:45:00,1
2019-04-19 11:12:00,7
2019-04-19 11:13:00,2
2019-04-19 11:45:00,1
2019-04-19 12:45:00,1
2019-04-19 13:45:00,9
2019-04-19 13:46:00,1
2019-04-19 14:45:00,1
2019-04-19 15:15:00,1
2019-04-19 15:16:00,1
2019-04-19 15:18:00,1
2019-04-19 15:19:00,1
2019-04-19 15:20:00,1
2019-04-19 15:22:00,1
2019-04-19 15:38:00,1
2019-04-19 15:44:00,1
2019-04-19 15:45:00,2
2019-04-19 15:47:00,1
2019-04-19 15:50:00,1
2019-04-19 16:45:00,1
2019-04-19 17:45:00,1
2019-04-19 18:15:00,9
2019-04-19 18:45:00,1
2019-04-19 19:45:00,1
