5,"select ObjID, ra,dec, r from PhotoObjAll where ra BETWEEN # and # AND dec BETWEEN # and # AND type = # AND r < # AND # < r"
2019-04-19 17:46:00,1
2019-04-19 17:53:00,1
2019-04-19 17:59:00,1
2019-04-19 21:54:00,1
2019-04-19 22:23:00,1
