1,"SELECT    s.specObjID, s.ra, s.dec, s.z, s.class, s.zWarning, s.snMedian, el.ra1, el.dec1 into mydb.MyTable_# from mydb.BCG2 as el   CROSS APPLY dbo.fGetNearestSpecObjEq( el.ra1, el.dec1, #) AS near    JOIN SpecObjAll as s ON near.specObjID=s.specObjID WHERE  s.snMedian >= # AND  s.class = &&& AND   s.zWarning=#"
2019-04-19 10:25:00,1
