579,select * from fDocFunctionParams(&&&)
2019-04-05 00:04:00,1
2019-04-05 00:08:00,3
2019-04-05 00:09:00,2
2019-04-05 00:10:00,1
2019-04-05 00:11:00,2
2019-04-05 00:13:00,1
2019-04-05 00:14:00,1
2019-04-05 00:15:00,2
2019-04-05 00:19:00,3
2019-04-05 00:28:00,3
2019-04-05 00:29:00,7
2019-04-05 00:30:00,5
2019-04-05 00:33:00,1
2019-04-05 00:34:00,4
2019-04-05 00:35:00,2
2019-04-05 00:37:00,2
2019-04-05 00:38:00,1
2019-04-05 00:40:00,1
2019-04-05 00:42:00,1
2019-04-05 00:44:00,3
2019-04-05 00:45:00,1
2019-04-05 00:50:00,1
2019-04-05 00:51:00,1
2019-04-05 01:05:00,3
2019-04-05 01:06:00,2
2019-04-05 01:07:00,2
2019-04-05 01:08:00,1
2019-04-05 01:09:00,1
2019-04-05 01:10:00,2
2019-04-05 01:13:00,1
2019-04-05 01:14:00,2
2019-04-05 01:15:00,2
2019-04-05 01:17:00,1
2019-04-05 01:18:00,1
2019-04-05 01:21:00,1
2019-04-05 01:22:00,1
2019-04-05 01:24:00,2
2019-04-05 01:45:00,3
2019-04-05 01:46:00,2
2019-04-05 01:47:00,3
2019-04-05 01:48:00,3
2019-04-05 01:50:00,1
2019-04-05 01:51:00,1
2019-04-05 01:52:00,1
2019-04-05 01:53:00,1
2019-04-05 01:55:00,1
2019-04-05 01:58:00,4
2019-04-05 01:59:00,1
2019-04-05 02:00:00,2
2019-04-05 02:01:00,1
2019-04-05 02:02:00,2
2019-04-05 02:03:00,1
2019-04-05 02:05:00,2
2019-04-05 02:07:00,2
2019-04-05 02:08:00,2
2019-04-05 02:09:00,4
2019-04-05 02:10:00,1
2019-04-05 02:11:00,1
2019-04-05 02:13:00,3
2019-04-05 02:15:00,1
2019-04-05 02:16:00,3
2019-04-05 02:17:00,2
2019-04-05 02:18:00,2
2019-04-05 02:20:00,1
2019-04-05 02:21:00,2
2019-04-05 02:22:00,1
2019-04-05 02:28:00,1
2019-04-05 02:29:00,1
2019-04-05 02:30:00,1
2019-04-05 02:33:00,1
2019-04-05 02:34:00,2
2019-04-05 02:35:00,3
2019-04-05 02:36:00,2
2019-04-05 02:37:00,1
2019-04-05 02:44:00,1
2019-04-05 02:46:00,4
2019-04-05 02:47:00,1
2019-04-05 02:48:00,1
2019-04-05 02:50:00,1
2019-04-05 02:51:00,2
2019-04-05 03:16:00,2
2019-04-05 03:22:00,2
2019-04-05 03:24:00,2
2019-04-05 03:26:00,4
2019-04-05 03:29:00,1
2019-04-05 03:31:00,2
2019-04-05 03:32:00,2
2019-04-05 03:33:00,1
2019-04-05 03:34:00,1
2019-04-05 03:35:00,1
2019-04-05 03:37:00,3
2019-04-05 03:39:00,3
2019-04-05 03:40:00,1
2019-04-05 03:42:00,1
2019-04-05 03:44:00,1
2019-04-05 03:45:00,3
2019-04-05 03:47:00,1
2019-04-05 03:48:00,2
2019-04-05 03:49:00,1
2019-04-05 03:50:00,2
2019-04-05 03:51:00,1
2019-04-05 03:52:00,3
2019-04-05 03:53:00,2
2019-04-05 03:54:00,2
2019-04-05 03:55:00,2
2019-04-05 03:56:00,1
