28,select * from Field where fieldId=#
2019-04-05 00:07:00,1
2019-04-05 00:44:00,1
2019-04-05 03:06:00,1
2019-04-05 03:18:00,1
2019-04-05 04:35:00,1
2019-04-05 05:53:00,1
2019-04-05 07:57:00,1
2019-04-05 09:14:00,1
2019-04-05 10:24:00,1
2019-04-05 10:25:00,2
2019-04-05 10:46:00,1
2019-04-05 12:24:00,1
2019-04-05 12:55:00,1
2019-04-05 13:06:00,1
2019-04-05 16:29:00,7
2019-04-05 19:40:00,1
2019-04-05 20:11:00,1
2019-04-05 20:30:00,1
2019-04-05 21:00:00,1
2019-04-05 23:10:00,1
2019-04-05 23:16:00,1
