1,"SELECT SPA.ra, SPA.dec, SPA.z, SPA.petroMag_r into GU2#_hw3    From SpecPhotoAll as SPA, PhotoObjAll as PA, stellarMassFSPSGranEarlyDust as FSPSG, galSpecLine as Specline Where   SPA.class =&&& and SPA.z < # and SPA.specObjID = PA.specObjID and SPA.specObjID = FSPSG.specobjID and SPA.specObjID = Specline.specObjID"
2019-04-05 04:15:00,1
