1,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhotoAll s, dbo.fGetNearbyObjAllEq(#,#,#) n where s.ObjID = n.ObjID"
2019-04-05 14:04:00,1
