1,"SELECT TOP # p.objID,       f.kcorrU, f.kcorrG, f.kcorrR,     f.z, f.zErr,s.velDisp, f.kcorrU0#, f.kcorrG0#, f.kcorrR0#,    f.absmagU, f.absmagG, f.absmagR,     a.cModelMag_u, a.cModelMag_g, a.cModelMag_r into mydb.Table # from Photoz AS f, photoObj AS p, SpecObj AS s, PhotoPrimary AS a  WHERE    s.bestObjID=f.objID    AND s.bestObjID=p.objID    AND  r < #       AND f.z >#"
2019-04-05 15:38:00,1
