2962,"SELECT dbo.fGetNearestSpecObjIdAllEq(#,#,#) as specObjID"
2019-04-05 01:18:00,16
2019-04-05 01:19:00,25
2019-04-05 01:20:00,27
2019-04-05 01:21:00,29
2019-04-05 01:22:00,19
2019-04-05 01:23:00,22
2019-04-05 01:24:00,26
2019-04-05 01:25:00,25
2019-04-05 01:26:00,23
2019-04-05 01:27:00,13
2019-04-05 17:11:00,2
2019-04-05 17:12:00,13
2019-04-05 17:13:00,20
2019-04-05 17:14:00,17
2019-04-05 17:15:00,3
2019-04-05 17:21:00,2
2019-04-05 17:22:00,11
2019-04-05 17:23:00,3
2019-04-05 17:24:00,6
2019-04-05 17:25:00,10
2019-04-05 17:26:00,10
2019-04-05 17:27:00,10
2019-04-05 17:28:00,5
2019-04-05 17:29:00,12
2019-04-05 17:30:00,12
2019-04-05 17:31:00,11
2019-04-05 17:32:00,11
2019-04-05 17:33:00,2
2019-04-05 17:41:00,16
2019-04-05 17:42:00,6
2019-04-05 17:43:00,1
2019-04-05 17:46:00,8
2019-04-05 17:49:00,11
2019-04-05 17:55:00,8
2019-04-05 17:58:00,11
2019-04-05 17:59:00,2
2019-04-05 18:00:00,14
2019-04-05 18:02:00,8
2019-04-05 18:04:00,7
2019-04-05 18:06:00,21
2019-04-05 18:07:00,15
2019-04-05 18:08:00,24
2019-04-05 18:09:00,2
2019-04-05 18:10:00,9
2019-04-05 18:11:00,17
2019-04-05 18:12:00,1
2019-04-05 18:14:00,2
2019-04-05 18:15:00,23
2019-04-05 18:16:00,18
2019-04-05 18:17:00,22
2019-04-05 18:18:00,19
2019-04-05 18:19:00,22
2019-04-05 18:20:00,27
2019-04-05 18:21:00,27
2019-04-05 18:22:00,13
2019-04-05 19:05:00,16
2019-04-05 19:06:00,8
2019-04-05 19:07:00,25
2019-04-05 19:08:00,27
2019-04-05 19:09:00,29
2019-04-05 19:10:00,21
2019-04-05 19:16:00,9
2019-04-05 19:31:00,22
2019-04-05 19:32:00,29
2019-04-05 19:33:00,5
2019-04-05 19:34:00,3
2019-04-05 19:35:00,29
2019-04-05 19:36:00,30
2019-04-05 19:37:00,6
2019-04-05 19:46:00,7
2019-04-05 19:47:00,28
2019-04-05 19:48:00,2
2019-04-05 20:35:00,1
2019-04-05 20:36:00,28
2019-04-05 20:37:00,1
2019-04-05 20:54:00,17
2019-04-05 20:55:00,28
2019-04-05 20:56:00,3
2019-04-05 21:09:00,1
2019-04-05 21:10:00,43
2019-04-05 21:11:00,44
2019-04-05 21:12:00,50
2019-04-05 21:13:00,30
2019-04-05 21:15:00,17
2019-04-05 21:16:00,3
2019-04-05 21:35:00,15
2019-04-05 21:36:00,12
2019-04-05 21:37:00,36
2019-04-05 21:38:00,46
2019-04-05 21:39:00,47
2019-04-05 21:40:00,8
2019-04-05 21:44:00,1
2019-04-05 21:45:00,10
2019-04-05 21:46:00,33
2019-04-05 21:47:00,13
2019-04-05 21:49:00,18
2019-04-05 21:50:00,47
2019-04-05 21:51:00,3
2019-04-05 22:07:00,1
2019-04-05 22:08:00,6
2019-04-05 22:09:00,8
2019-04-05 22:10:00,19
2019-04-05 22:11:00,9
2019-04-05 22:57:00,5
2019-04-05 23:00:00,5
2019-04-05 23:02:00,31
2019-04-05 23:03:00,24
2019-04-05 23:06:00,15
2019-04-05 23:07:00,9
2019-04-05 23:09:00,20
2019-04-05 23:10:00,4
2019-04-05 23:11:00,38
2019-04-05 23:12:00,44
2019-04-05 23:13:00,44
2019-04-05 23:14:00,44
2019-04-05 23:15:00,46
2019-04-05 23:16:00,41
2019-04-05 23:17:00,45
2019-04-05 23:18:00,46
2019-04-05 23:19:00,44
2019-04-05 23:20:00,45
2019-04-05 23:21:00,46
2019-04-05 23:22:00,45
2019-04-05 23:23:00,44
2019-04-05 23:24:00,46
2019-04-05 23:25:00,46
2019-04-05 23:26:00,45
2019-04-05 23:27:00,45
2019-04-05 23:28:00,46
2019-04-05 23:29:00,44
2019-04-05 23:30:00,42
2019-04-05 23:31:00,38
2019-04-05 23:32:00,39
2019-04-05 23:33:00,38
2019-04-05 23:34:00,43
2019-04-05 23:35:00,21
2019-04-05 23:42:00,23
2019-04-05 23:43:00,32
2019-04-05 23:44:00,22
2019-04-05 23:45:00,2
2019-04-05 23:46:00,1
2019-04-05 23:47:00,23
2019-04-05 23:51:00,19
2019-04-05 23:52:00,23
2019-04-05 23:53:00,6
