524,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-04-05 00:01:00,1
2019-04-05 00:03:00,1
2019-04-05 00:06:00,1
2019-04-05 00:08:00,1
2019-04-05 00:11:00,1
2019-04-05 00:13:00,1
2019-04-05 00:15:00,1
2019-04-05 00:18:00,1
2019-04-05 00:20:00,1
2019-04-05 00:25:00,1
2019-04-05 00:30:00,1
2019-04-05 00:34:00,1
2019-04-05 00:37:00,1
2019-04-05 00:43:00,1
2019-04-05 00:51:00,1
2019-04-05 00:54:00,1
2019-04-05 00:57:00,1
2019-04-05 00:59:00,1
2019-04-05 01:01:00,1
2019-04-05 01:02:00,1
2019-04-05 01:06:00,1
2019-04-05 01:08:00,1
2019-04-05 01:11:00,1
2019-04-05 01:14:00,1
2019-04-05 01:16:00,1
2019-04-05 01:18:00,1
2019-04-05 01:21:00,1
2019-04-05 01:23:00,1
2019-04-05 01:25:00,1
2019-04-05 01:27:00,1
2019-04-05 01:30:00,1
2019-04-05 01:32:00,1
2019-04-05 01:34:00,1
2019-04-05 01:37:00,1
2019-04-05 01:38:00,1
2019-04-05 01:40:00,1
2019-04-05 01:41:00,1
2019-04-05 01:44:00,1
2019-04-05 01:46:00,1
2019-04-05 01:48:00,1
2019-04-05 01:50:00,1
2019-04-05 01:51:00,1
2019-04-05 01:53:00,1
2019-04-05 01:55:00,1
2019-04-05 02:05:00,1
2019-04-05 02:09:00,1
2019-04-05 02:13:00,1
2019-04-05 02:15:00,1
2019-04-05 02:18:00,1
2019-04-05 02:20:00,1
2019-04-05 02:22:00,1
2019-04-05 02:25:00,1
2019-04-05 02:27:00,1
2019-04-05 02:29:00,1
2019-04-05 02:31:00,1
2019-04-05 02:33:00,1
2019-04-05 02:35:00,1
2019-04-05 02:38:00,1
2019-04-05 02:40:00,1
2019-04-05 02:43:00,1
2019-04-05 02:45:00,1
2019-04-05 02:47:00,1
2019-04-05 02:50:00,1
2019-04-05 02:53:00,1
2019-04-05 02:55:00,1
2019-04-05 02:57:00,1
2019-04-05 02:59:00,1
2019-04-05 03:02:00,1
2019-04-05 03:04:00,1
2019-04-05 03:06:00,1
2019-04-05 03:08:00,1
2019-04-05 03:13:00,1
2019-04-05 03:16:00,1
2019-04-05 03:18:00,1
2019-04-05 03:25:00,1
2019-04-05 03:28:00,1
2019-04-05 03:31:00,1
2019-04-05 03:33:00,1
2019-04-05 03:36:00,1
2019-04-05 03:39:00,1
2019-04-05 03:41:00,1
2019-04-05 03:43:00,1
2019-04-05 03:46:00,1
2019-04-05 03:48:00,1
2019-04-05 03:51:00,1
2019-04-05 03:53:00,1
2019-04-05 03:56:00,1
2019-04-05 03:58:00,1
2019-04-05 04:00:00,1
2019-04-05 04:02:00,1
2019-04-05 04:05:00,1
2019-04-05 04:07:00,1
2019-04-05 04:09:00,1
2019-04-05 04:11:00,1
2019-04-05 04:13:00,1
2019-04-05 04:16:00,1
2019-04-05 04:18:00,1
2019-04-05 04:24:00,1
2019-04-05 04:27:00,1
2019-04-05 04:31:00,1
2019-04-05 04:33:00,1
2019-04-05 04:36:00,1
2019-04-05 04:42:00,1
2019-04-05 04:46:00,1
2019-04-05 04:48:00,1
2019-04-05 04:53:00,1
2019-04-05 04:58:00,1
2019-04-05 05:00:00,1
2019-04-05 05:02:00,1
2019-04-05 05:05:00,1
2019-04-05 05:07:00,1
2019-04-05 05:10:00,1
2019-04-05 05:13:00,1
2019-04-05 05:21:00,1
2019-04-05 05:27:00,1
2019-04-05 05:34:00,1
2019-04-05 05:38:00,1
2019-04-05 05:41:00,1
2019-04-05 05:44:00,1
2019-04-05 05:47:00,1
2019-04-05 05:50:00,1
2019-04-05 05:53:00,1
2019-04-05 05:56:00,1
2019-04-05 05:59:00,1
2019-04-05 06:02:00,1
2019-04-05 06:07:00,1
2019-04-05 06:10:00,1
2019-04-05 06:13:00,1
2019-04-05 06:16:00,1
2019-04-05 06:19:00,1
2019-04-05 06:22:00,1
2019-04-05 06:25:00,1
2019-04-05 06:28:00,1
2019-04-05 06:30:00,1
2019-04-05 06:33:00,1
2019-04-05 06:39:00,1
2019-04-05 06:43:00,1
2019-04-05 06:50:00,1
2019-04-05 06:53:00,1
2019-04-05 06:56:00,1
2019-04-05 06:58:00,1
2019-04-05 07:00:00,1
2019-04-05 07:03:00,1
2019-04-05 07:07:00,1
2019-04-05 07:09:00,1
2019-04-05 07:11:00,1
2019-04-05 07:13:00,1
2019-04-05 07:15:00,1
2019-04-05 07:17:00,1
2019-04-05 07:19:00,1
2019-04-05 07:21:00,1
2019-04-05 07:23:00,1
2019-04-05 07:25:00,1
2019-04-05 07:28:00,1
2019-04-05 07:30:00,1
2019-04-05 07:32:00,1
2019-04-05 07:34:00,1
2019-04-05 07:37:00,1
2019-04-05 07:39:00,1
2019-04-05 07:41:00,1
2019-04-05 07:45:00,1
2019-04-05 07:47:00,1
2019-04-05 07:49:00,1
2019-04-05 07:51:00,1
2019-04-05 07:53:00,1
2019-04-05 07:55:00,1
2019-04-05 07:57:00,1
2019-04-05 08:00:00,1
2019-04-05 08:02:00,1
2019-04-05 08:04:00,1
2019-04-05 08:06:00,1
2019-04-05 08:12:00,1
2019-04-05 08:14:00,1
2019-04-05 08:17:00,1
2019-04-05 08:18:00,1
2019-04-05 08:21:00,1
2019-04-05 08:23:00,1
2019-04-05 08:25:00,1
2019-04-05 08:27:00,1
2019-04-05 08:28:00,1
2019-04-05 08:30:00,1
2019-04-05 08:35:00,1
2019-04-05 08:37:00,1
2019-04-05 08:40:00,1
2019-04-05 08:42:00,1
2019-04-05 08:44:00,1
2019-04-05 08:46:00,1
2019-04-05 08:48:00,1
2019-04-05 08:50:00,1
