1,"SELECT   t.ra, t.dec,t.plate,t.mjd,t.fiberid,    t.petromag_u, t.petromag_g, t.petromag_r, t.petromag_i, t.petromag_z,    g.oiii_#_eqw, g.h_alpha_eqw, g.oiii_#_flux, g.h_alpha_flux, t.z, t.objid as objid_#, t.specobjid as specobjid_#   into mydb.SDSS_gal_# FROM specphotoall as t   JOIN dbo.galSpecLine AS g ON g.specobjid = t.specobjid"
2019-04-05 11:48:00,1
