1,"select top # * from mangaDRPall as m,specObjAll as s where ROUND(m.objdec,#)= ROUND(s.dec,#) and ROUND(m.objra,#)=ROUND(s.ra,#) and s.elodieTEff># and s.elodieTEff<# and m.nsa_sersic_absmag_g># and m.nsa_sersic_absmag_g<#"
2019-10-21 02:52:00,1
