143,select * from dbo.fDocColumns(&&&)
2019-10-21 00:14:00,2
2019-10-21 00:36:00,2
2019-10-21 00:37:00,13
2019-10-21 00:41:00,2
2019-10-21 00:52:00,1
2019-10-21 00:58:00,1
2019-10-21 02:02:00,1
2019-10-21 02:26:00,1
2019-10-21 02:27:00,1
2019-10-21 02:28:00,2
2019-10-21 02:35:00,1
2019-10-21 02:46:00,1
2019-10-21 02:53:00,1
2019-10-21 02:54:00,1
2019-10-21 02:57:00,1
2019-10-21 03:12:00,1
2019-10-21 03:41:00,2
2019-10-21 04:00:00,1
2019-10-21 04:39:00,1
2019-10-21 04:50:00,1
2019-10-21 04:59:00,2
2019-10-21 05:16:00,1
2019-10-21 07:18:00,1
2019-10-21 07:19:00,4
2019-10-21 07:20:00,1
2019-10-21 07:23:00,1
2019-10-21 07:43:00,1
2019-10-21 08:04:00,1
2019-10-21 08:17:00,1
2019-10-21 08:23:00,2
2019-10-21 08:34:00,2
2019-10-21 08:38:00,2
2019-10-21 08:41:00,1
2019-10-21 08:57:00,2
2019-10-21 09:50:00,1
2019-10-21 10:14:00,2
2019-10-21 10:21:00,2
2019-10-21 11:04:00,1
2019-10-21 11:43:00,1
2019-10-21 12:03:00,2
2019-10-21 12:16:00,2
2019-10-21 12:19:00,2
2019-10-21 12:52:00,2
2019-10-21 13:20:00,1
2019-10-21 13:39:00,1
2019-10-21 13:40:00,1
2019-10-21 13:49:00,1
2019-10-21 13:51:00,1
2019-10-21 13:53:00,1
2019-10-21 14:19:00,2
2019-10-21 14:53:00,1
2019-10-21 14:56:00,1
2019-10-21 14:58:00,2
2019-10-21 15:09:00,4
2019-10-21 15:16:00,2
2019-10-21 15:18:00,2
2019-10-21 15:19:00,2
2019-10-21 15:20:00,5
2019-10-21 15:45:00,1
2019-10-21 15:47:00,1
2019-10-21 16:14:00,1
2019-10-21 16:39:00,2
2019-10-21 16:41:00,1
2019-10-21 16:58:00,1
2019-10-21 17:32:00,1
2019-10-21 17:33:00,1
2019-10-21 17:34:00,1
2019-10-21 17:35:00,2
2019-10-21 17:53:00,1
2019-10-21 17:54:00,1
2019-10-21 17:55:00,1
2019-10-21 18:20:00,2
2019-10-21 18:42:00,2
2019-10-21 18:48:00,1
2019-10-21 19:02:00,1
2019-10-21 19:20:00,1
2019-10-21 19:23:00,1
2019-10-21 20:03:00,2
2019-10-21 20:35:00,2
2019-10-21 20:39:00,1
2019-10-21 20:44:00,2
2019-10-21 21:18:00,1
2019-10-21 21:32:00,1
2019-10-21 21:40:00,1
2019-10-21 22:38:00,1
2019-10-21 22:39:00,1
2019-10-21 22:46:00,1
2019-10-21 23:38:00,4
2019-10-21 23:39:00,2
