21,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-10-21 14:25:00,1
2019-10-21 15:48:00,1
2019-10-21 15:51:00,1
2019-10-21 15:56:00,1
2019-10-21 15:57:00,1
2019-10-21 16:02:00,1
2019-10-21 16:44:00,1
2019-10-21 17:09:00,1
2019-10-21 17:14:00,1
2019-10-21 17:20:00,1
2019-10-21 17:49:00,1
2019-10-21 17:57:00,1
2019-10-21 19:00:00,1
2019-10-21 19:05:00,1
2019-10-21 19:25:00,1
2019-10-21 20:43:00,1
2019-10-21 21:31:00,1
2019-10-21 21:52:00,1
2019-10-21 22:39:00,1
2019-10-21 22:56:00,1
2019-10-21 23:06:00,1
