860,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-10-21 10:25:00,2
2019-10-21 10:26:00,2
2019-10-21 10:27:00,2
2019-10-21 10:28:00,2
2019-10-21 13:11:00,4
2019-10-21 13:12:00,6
2019-10-21 13:13:00,6
2019-10-21 13:14:00,4
2019-10-21 13:15:00,4
2019-10-21 13:16:00,4
2019-10-21 13:18:00,2
2019-10-21 13:19:00,2
2019-10-21 13:36:00,4
2019-10-21 13:37:00,4
2019-10-21 13:38:00,6
2019-10-21 13:39:00,6
2019-10-21 13:40:00,3
2019-10-21 13:41:00,1
2019-10-21 13:42:00,2
2019-10-21 13:43:00,2
2019-10-21 14:11:00,2
2019-10-21 16:24:00,2
2019-10-21 16:27:00,2
2019-10-21 17:18:00,59
2019-10-21 17:19:00,45
2019-10-21 17:20:00,26
2019-10-21 17:21:00,12
2019-10-21 17:22:00,10
2019-10-21 17:23:00,34
2019-10-21 17:24:00,14
2019-10-21 17:27:00,38
2019-10-21 17:28:00,26
2019-10-21 17:29:00,26
2019-10-21 17:31:00,12
2019-10-21 17:32:00,24
2019-10-21 17:33:00,24
2019-10-21 17:34:00,1
2019-10-21 17:35:00,39
2019-10-21 17:37:00,24
2019-10-21 17:38:00,24
2019-10-21 17:40:00,26
2019-10-21 17:41:00,24
2019-10-21 17:42:00,14
2019-10-21 17:43:00,14
2019-10-21 17:44:00,24
2019-10-21 17:45:00,24
2019-10-21 17:46:00,26
2019-10-21 17:47:00,2
2019-10-21 17:48:00,24
2019-10-21 17:49:00,22
2019-10-21 17:50:00,4
2019-10-21 17:51:00,24
2019-10-21 17:52:00,12
2019-10-21 17:53:00,12
2019-10-21 17:54:00,24
2019-10-21 17:55:00,12
2019-10-21 17:56:00,12
2019-10-21 17:57:00,36
2019-10-21 17:58:00,12
