13,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-10-21 07:31:00,1
2019-10-21 10:30:00,1
2019-10-21 10:38:00,1
2019-10-21 10:41:00,1
2019-10-21 13:11:00,1
2019-10-21 17:07:00,1
2019-10-21 17:08:00,1
2019-10-21 17:43:00,2
2019-10-21 19:27:00,2
2019-10-21 20:03:00,1
2019-10-21 20:04:00,1
