585,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-10-21 00:45:00,1
2019-10-21 01:46:00,1
2019-10-21 02:45:00,1
2019-10-21 03:46:00,1
2019-10-21 04:46:00,1
2019-10-21 05:37:00,54
2019-10-21 05:38:00,206
2019-10-21 05:39:00,195
2019-10-21 05:40:00,99
2019-10-21 05:47:00,1
2019-10-21 06:46:00,1
2019-10-21 07:45:00,1
2019-10-21 08:45:00,1
2019-10-21 09:45:00,1
2019-10-21 10:45:00,1
2019-10-21 11:45:00,1
2019-10-21 12:45:00,1
2019-10-21 13:45:00,1
2019-10-21 14:45:00,1
2019-10-21 15:45:00,1
2019-10-21 16:23:00,6
2019-10-21 16:24:00,3
2019-10-21 16:29:00,1
2019-10-21 16:32:00,1
2019-10-21 16:45:00,1
2019-10-21 17:45:00,1
2019-10-21 18:45:00,1
2019-10-21 19:45:00,1
