1,"SELECT z.ra,z.dec,z.p_el,a.id FROM zooVotes AS z --mydb.matchid AS a --into mydb.testzoo WHERE  z.ra=# and z.dec=#   and z.p_el between # and #"
2019-10-21 03:23:00,1
