41,select distinct parent from DBViewCols where viewname=&&&
2019-09-30 02:59:00,1
2019-09-30 03:01:00,1
2019-09-30 03:09:00,1
2019-09-30 03:10:00,1
2019-09-30 03:13:00,1
2019-09-30 03:23:00,1
2019-09-30 03:47:00,1
2019-09-30 03:48:00,1
2019-09-30 07:11:00,2
2019-09-30 08:31:00,1
2019-09-30 08:40:00,1
2019-09-30 08:41:00,1
2019-09-30 08:44:00,3
2019-09-30 08:45:00,1
2019-09-30 09:07:00,1
2019-09-30 11:23:00,1
2019-09-30 11:27:00,1
2019-09-30 12:17:00,1
2019-09-30 12:20:00,1
2019-09-30 12:21:00,1
2019-09-30 12:25:00,1
2019-09-30 13:18:00,1
2019-09-30 13:23:00,2
2019-09-30 14:02:00,1
2019-09-30 14:03:00,1
2019-09-30 14:18:00,1
2019-09-30 14:26:00,1
2019-09-30 15:49:00,1
2019-09-30 15:53:00,1
2019-09-30 15:56:00,1
2019-09-30 19:53:00,2
2019-09-30 20:16:00,1
2019-09-30 20:55:00,1
2019-09-30 20:57:00,1
2019-09-30 22:01:00,1
2019-09-30 23:16:00,1
