104,select * from Field where fieldId=#
2019-09-30 00:00:00,1
2019-09-30 00:13:00,1
2019-09-30 00:17:00,1
2019-09-30 00:49:00,1
2019-09-30 00:53:00,1
2019-09-30 02:11:00,1
2019-09-30 02:15:00,1
2019-09-30 02:23:00,1
2019-09-30 02:28:00,1
2019-09-30 02:32:00,1
2019-09-30 03:10:00,1
2019-09-30 03:15:00,1
2019-09-30 03:24:00,1
2019-09-30 03:51:00,1
2019-09-30 03:59:00,1
2019-09-30 04:25:00,1
2019-09-30 04:36:00,1
2019-09-30 04:40:00,1
2019-09-30 04:52:00,1
2019-09-30 04:53:00,1
2019-09-30 05:30:00,1
2019-09-30 05:31:00,1
2019-09-30 06:01:00,1
2019-09-30 06:04:00,1
2019-09-30 06:23:00,1
2019-09-30 06:25:00,1
2019-09-30 06:30:00,1
2019-09-30 06:38:00,1
2019-09-30 06:47:00,1
2019-09-30 06:49:00,1
2019-09-30 07:11:00,1
2019-09-30 07:23:00,1
2019-09-30 07:24:00,1
2019-09-30 07:26:00,1
2019-09-30 07:43:00,1
2019-09-30 07:59:00,1
2019-09-30 08:32:00,1
2019-09-30 08:36:00,1
2019-09-30 08:38:00,1
2019-09-30 08:45:00,1
2019-09-30 08:56:00,1
2019-09-30 08:57:00,1
2019-09-30 09:23:00,1
2019-09-30 09:39:00,1
2019-09-30 10:00:00,1
2019-09-30 10:38:00,1
2019-09-30 10:43:00,1
2019-09-30 10:56:00,1
2019-09-30 10:57:00,1
2019-09-30 11:07:00,1
2019-09-30 11:18:00,1
2019-09-30 11:23:00,1
2019-09-30 11:28:00,1
2019-09-30 11:33:00,1
2019-09-30 11:40:00,2
2019-09-30 12:24:00,1
2019-09-30 12:43:00,1
2019-09-30 13:12:00,1
2019-09-30 13:18:00,1
2019-09-30 13:31:00,1
2019-09-30 13:39:00,1
2019-09-30 13:54:00,1
2019-09-30 14:17:00,1
2019-09-30 14:28:00,1
2019-09-30 14:50:00,1
2019-09-30 14:51:00,1
2019-09-30 15:13:00,1
2019-09-30 15:41:00,1
2019-09-30 15:44:00,1
2019-09-30 16:12:00,1
2019-09-30 16:23:00,1
2019-09-30 16:52:00,1
2019-09-30 17:15:00,1
2019-09-30 17:16:00,1
2019-09-30 17:28:00,1
2019-09-30 17:50:00,1
2019-09-30 18:05:00,1
2019-09-30 18:06:00,1
2019-09-30 18:07:00,1
2019-09-30 18:54:00,1
2019-09-30 19:09:00,1
2019-09-30 19:44:00,1
2019-09-30 20:22:00,1
2019-09-30 20:23:00,1
2019-09-30 20:27:00,1
2019-09-30 20:57:00,1
2019-09-30 21:23:00,1
2019-09-30 21:24:00,1
2019-09-30 21:30:00,1
2019-09-30 21:58:00,1
2019-09-30 22:22:00,1
2019-09-30 22:32:00,2
2019-09-30 22:33:00,1
2019-09-30 22:35:00,2
2019-09-30 22:37:00,1
2019-09-30 22:56:00,1
2019-09-30 22:57:00,3
2019-09-30 22:58:00,1
2019-09-30 23:51:00,1
