250,select * from PhotozRF where objid=#
2019-09-30 00:07:00,1
2019-09-30 00:12:00,1
2019-09-30 00:18:00,1
2019-09-30 00:29:00,2
2019-09-30 00:42:00,2
2019-09-30 00:43:00,8
2019-09-30 01:04:00,1
2019-09-30 01:08:00,1
2019-09-30 01:10:00,1
2019-09-30 01:12:00,1
2019-09-30 01:15:00,1
2019-09-30 01:16:00,1
2019-09-30 01:28:00,1
2019-09-30 01:49:00,1
2019-09-30 02:06:00,1
2019-09-30 02:13:00,2
2019-09-30 02:15:00,1
2019-09-30 02:17:00,1
2019-09-30 02:25:00,1
2019-09-30 02:26:00,1
2019-09-30 02:37:00,1
2019-09-30 02:39:00,1
2019-09-30 02:40:00,1
2019-09-30 03:01:00,1
2019-09-30 03:06:00,1
2019-09-30 03:13:00,1
2019-09-30 03:24:00,1
2019-09-30 03:38:00,1
2019-09-30 04:01:00,1
2019-09-30 04:03:00,1
2019-09-30 04:07:00,1
2019-09-30 04:13:00,1
2019-09-30 04:14:00,1
2019-09-30 04:25:00,1
2019-09-30 04:31:00,1
2019-09-30 04:37:00,1
2019-09-30 04:42:00,1
2019-09-30 04:43:00,1
2019-09-30 04:49:00,1
2019-09-30 04:57:00,2
2019-09-30 05:02:00,1
2019-09-30 05:06:00,1
2019-09-30 05:07:00,1
2019-09-30 05:15:00,1
2019-09-30 05:32:00,1
2019-09-30 05:33:00,1
2019-09-30 05:41:00,1
2019-09-30 05:44:00,1
2019-09-30 05:47:00,1
2019-09-30 05:53:00,1
2019-09-30 06:05:00,1
2019-09-30 06:07:00,1
2019-09-30 06:08:00,1
2019-09-30 06:22:00,1
2019-09-30 06:24:00,1
2019-09-30 06:27:00,1
2019-09-30 06:33:00,1
2019-09-30 06:52:00,1
2019-09-30 06:58:00,1
2019-09-30 07:07:00,1
2019-09-30 07:11:00,1
2019-09-30 07:15:00,1
2019-09-30 07:16:00,1
2019-09-30 07:21:00,1
2019-09-30 07:26:00,1
2019-09-30 07:44:00,1
2019-09-30 08:34:00,1
2019-09-30 08:57:00,1
2019-09-30 09:07:00,1
2019-09-30 09:11:00,1
2019-09-30 09:29:00,1
2019-09-30 09:43:00,1
2019-09-30 09:53:00,1
2019-09-30 10:01:00,2
2019-09-30 10:03:00,1
2019-09-30 10:10:00,1
2019-09-30 10:11:00,1
2019-09-30 10:14:00,1
2019-09-30 10:16:00,1
2019-09-30 10:25:00,1
2019-09-30 10:28:00,2
2019-09-30 10:33:00,1
2019-09-30 11:03:00,1
2019-09-30 11:10:00,1
2019-09-30 11:20:00,1
2019-09-30 11:27:00,1
2019-09-30 11:29:00,1
2019-09-30 11:39:00,1
2019-09-30 11:45:00,1
2019-09-30 11:46:00,1
2019-09-30 11:49:00,2
2019-09-30 11:53:00,1
2019-09-30 11:54:00,1
2019-09-30 11:58:00,1
2019-09-30 12:02:00,2
2019-09-30 12:06:00,2
2019-09-30 12:14:00,1
2019-09-30 12:16:00,1
2019-09-30 12:30:00,1
2019-09-30 12:33:00,1
2019-09-30 12:34:00,1
2019-09-30 13:08:00,1
2019-09-30 13:09:00,1
2019-09-30 13:13:00,1
2019-09-30 13:16:00,1
2019-09-30 13:25:00,1
2019-09-30 13:31:00,1
2019-09-30 13:32:00,1
2019-09-30 13:33:00,1
2019-09-30 13:37:00,1
2019-09-30 13:42:00,1
2019-09-30 13:48:00,1
2019-09-30 13:49:00,2
2019-09-30 13:56:00,1
2019-09-30 13:57:00,1
2019-09-30 14:10:00,1
2019-09-30 14:17:00,1
2019-09-30 14:26:00,1
2019-09-30 14:30:00,1
2019-09-30 14:40:00,1
2019-09-30 14:53:00,1
2019-09-30 14:54:00,1
2019-09-30 14:57:00,1
2019-09-30 14:58:00,1
2019-09-30 15:05:00,1
