219,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-09-30 00:26:00,1
2019-09-30 00:40:00,1
2019-09-30 00:45:00,1
2019-09-30 01:11:00,1
2019-09-30 01:16:00,2
2019-09-30 01:18:00,2
2019-09-30 01:45:00,1
2019-09-30 02:45:00,1
2019-09-30 02:56:00,1
2019-09-30 03:05:00,8
2019-09-30 03:06:00,1
2019-09-30 03:19:00,9
2019-09-30 03:22:00,18
2019-09-30 03:43:00,7
2019-09-30 03:44:00,2
2019-09-30 03:46:00,1
2019-09-30 03:47:00,7
2019-09-30 03:48:00,2
2019-09-30 03:57:00,9
2019-09-30 03:59:00,9
2019-09-30 04:35:00,1
2019-09-30 04:45:00,1
2019-09-30 04:55:00,7
2019-09-30 04:57:00,7
2019-09-30 05:23:00,1
2019-09-30 05:45:00,1
2019-09-30 05:50:00,1
2019-09-30 05:56:00,1
2019-09-30 06:00:00,1
2019-09-30 06:07:00,1
2019-09-30 06:10:00,1
2019-09-30 06:45:00,1
2019-09-30 07:14:00,1
2019-09-30 07:15:00,7
2019-09-30 07:16:00,1
2019-09-30 07:34:00,1
2019-09-30 07:36:00,1
2019-09-30 07:42:00,1
2019-09-30 07:46:00,1
2019-09-30 08:30:00,7
2019-09-30 08:39:00,7
2019-09-30 08:45:00,1
2019-09-30 09:45:00,1
2019-09-30 10:45:00,1
2019-09-30 11:45:00,1
2019-09-30 11:57:00,7
2019-09-30 12:01:00,1
2019-09-30 12:07:00,1
2019-09-30 12:13:00,14
2019-09-30 12:14:00,7
2019-09-30 12:45:00,1
2019-09-30 13:05:00,9
2019-09-30 13:45:00,1
2019-09-30 13:58:00,9
2019-09-30 14:45:00,1
2019-09-30 15:45:00,1
2019-09-30 15:58:00,1
2019-09-30 16:01:00,1
2019-09-30 16:04:00,1
2019-09-30 16:06:00,8
2019-09-30 16:08:00,1
2019-09-30 16:10:00,1
2019-09-30 16:11:00,1
2019-09-30 16:13:00,1
2019-09-30 16:31:00,9
2019-09-30 16:45:00,1
2019-09-30 17:45:00,1
2019-09-30 18:45:00,1
2019-09-30 19:45:00,1
