535,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-09-30 00:03:00,2
2019-09-30 00:07:00,1
2019-09-30 00:08:00,1
2019-09-30 00:11:00,1
2019-09-30 00:12:00,1
2019-09-30 00:13:00,1
2019-09-30 00:15:00,1
2019-09-30 00:17:00,1
2019-09-30 00:18:00,1
2019-09-30 00:22:00,1
2019-09-30 00:25:00,1
2019-09-30 00:28:00,1
2019-09-30 00:29:00,1
2019-09-30 00:33:00,1
2019-09-30 00:34:00,1
2019-09-30 00:37:00,1
2019-09-30 00:38:00,1
2019-09-30 00:40:00,1
2019-09-30 00:41:00,1
2019-09-30 00:48:00,1
2019-09-30 00:50:00,1
2019-09-30 00:52:00,1
2019-09-30 00:53:00,1
2019-09-30 00:54:00,1
2019-09-30 00:56:00,1
2019-09-30 00:58:00,1
2019-09-30 01:01:00,2
2019-09-30 01:05:00,1
2019-09-30 01:10:00,2
2019-09-30 01:12:00,1
2019-09-30 01:13:00,1
2019-09-30 01:17:00,1
2019-09-30 01:19:00,1
2019-09-30 01:20:00,1
2019-09-30 01:23:00,1
2019-09-30 01:24:00,1
2019-09-30 01:26:00,1
2019-09-30 01:27:00,1
2019-09-30 01:31:00,1
2019-09-30 01:36:00,1
2019-09-30 01:37:00,1
2019-09-30 01:42:00,1
2019-09-30 01:43:00,1
2019-09-30 01:46:00,1
2019-09-30 01:47:00,1
2019-09-30 01:56:00,1
2019-09-30 01:57:00,1
2019-09-30 01:58:00,1
2019-09-30 02:01:00,1
2019-09-30 02:06:00,2
2019-09-30 02:10:00,1
2019-09-30 02:11:00,1
2019-09-30 02:13:00,2
2019-09-30 02:16:00,1
2019-09-30 02:17:00,1
2019-09-30 02:20:00,2
2019-09-30 02:22:00,1
2019-09-30 02:23:00,1
2019-09-30 02:31:00,2
2019-09-30 02:35:00,1
2019-09-30 02:37:00,2
2019-09-30 02:46:00,1
2019-09-30 02:50:00,1
2019-09-30 02:54:00,1
2019-09-30 02:55:00,1
2019-09-30 02:56:00,1
2019-09-30 02:59:00,1
2019-09-30 03:02:00,1
2019-09-30 03:16:00,2
2019-09-30 03:31:00,2
2019-09-30 03:36:00,1
2019-09-30 03:38:00,1
2019-09-30 03:39:00,1
2019-09-30 03:40:00,1
2019-09-30 03:41:00,1
2019-09-30 03:43:00,1
2019-09-30 03:49:00,2
2019-09-30 03:54:00,1
2019-09-30 03:55:00,1
2019-09-30 03:57:00,2
2019-09-30 03:59:00,1
2019-09-30 04:16:00,2
2019-09-30 04:24:00,1
2019-09-30 04:25:00,1
2019-09-30 04:28:00,1
2019-09-30 04:31:00,2
2019-09-30 04:34:00,2
2019-09-30 04:42:00,2
2019-09-30 04:51:00,1
2019-09-30 04:52:00,1
2019-09-30 04:56:00,1
2019-09-30 04:57:00,1
2019-09-30 05:03:00,2
2019-09-30 05:09:00,1
2019-09-30 05:10:00,1
2019-09-30 05:13:00,1
2019-09-30 05:14:00,1
2019-09-30 05:15:00,1
2019-09-30 05:18:00,1
2019-09-30 05:19:00,1
2019-09-30 05:22:00,2
2019-09-30 05:25:00,2
2019-09-30 05:28:00,1
2019-09-30 05:29:00,1
2019-09-30 05:33:00,1
2019-09-30 05:35:00,1
2019-09-30 05:38:00,1
2019-09-30 05:40:00,1
2019-09-30 05:43:00,1
2019-09-30 05:45:00,1
2019-09-30 05:48:00,2
2019-09-30 05:51:00,3
2019-09-30 05:54:00,1
2019-09-30 05:57:00,2
2019-09-30 06:03:00,2
