168,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-09-30 00:34:00,1
2019-09-30 01:01:00,1
2019-09-30 01:03:00,1
2019-09-30 02:38:00,1
2019-09-30 02:53:00,1
2019-09-30 03:20:00,2
2019-09-30 03:40:00,1
2019-09-30 03:56:00,1
2019-09-30 04:29:00,1
2019-09-30 04:53:00,1
2019-09-30 04:57:00,1
2019-09-30 05:25:00,1
2019-09-30 05:26:00,1
2019-09-30 06:18:00,1
2019-09-30 06:25:00,1
2019-09-30 06:43:00,1
2019-09-30 06:44:00,1
2019-09-30 07:29:00,1
2019-09-30 07:48:00,1
2019-09-30 07:54:00,1
2019-09-30 08:00:00,1
2019-09-30 08:15:00,1
2019-09-30 08:22:00,1
2019-09-30 08:28:00,1
2019-09-30 08:31:00,1
2019-09-30 08:33:00,1
2019-09-30 08:37:00,1
2019-09-30 08:45:00,1
2019-09-30 08:49:00,1
2019-09-30 08:54:00,1
2019-09-30 08:56:00,1
2019-09-30 09:12:00,1
2019-09-30 09:20:00,1
2019-09-30 09:26:00,1
2019-09-30 09:40:00,1
2019-09-30 10:06:00,1
2019-09-30 10:10:00,1
2019-09-30 10:14:00,1
2019-09-30 10:42:00,1
2019-09-30 11:08:00,1
2019-09-30 11:50:00,1
2019-09-30 12:12:00,1
2019-09-30 12:15:00,1
2019-09-30 12:17:00,1
2019-09-30 12:18:00,1
2019-09-30 12:19:00,1
2019-09-30 14:52:00,1
2019-09-30 14:54:00,1
2019-09-30 14:56:00,1
2019-09-30 15:01:00,1
2019-09-30 15:02:00,1
2019-09-30 15:05:00,1
2019-09-30 15:22:00,1
2019-09-30 15:49:00,1
2019-09-30 15:56:00,1
2019-09-30 16:02:00,2
2019-09-30 17:08:00,1
2019-09-30 17:09:00,1
2019-09-30 18:15:00,1
2019-09-30 18:44:00,2
2019-09-30 18:53:00,2
2019-09-30 19:03:00,1
2019-09-30 19:07:00,1
2019-09-30 19:08:00,2
2019-09-30 19:11:00,1
2019-09-30 19:13:00,1
2019-09-30 19:16:00,1
2019-09-30 19:17:00,1
2019-09-30 19:18:00,1
2019-09-30 19:28:00,1
2019-09-30 19:29:00,1
2019-09-30 19:30:00,1
2019-09-30 19:31:00,2
2019-09-30 19:32:00,2
2019-09-30 19:35:00,2
2019-09-30 19:36:00,1
2019-09-30 19:37:00,1
2019-09-30 19:38:00,1
2019-09-30 19:39:00,1
2019-09-30 19:40:00,1
2019-09-30 19:41:00,2
2019-09-30 19:44:00,1
2019-09-30 20:10:00,1
2019-09-30 20:11:00,2
2019-09-30 20:17:00,1
2019-09-30 20:19:00,1
2019-09-30 20:25:00,1
2019-09-30 20:27:00,1
2019-09-30 20:28:00,1
2019-09-30 20:29:00,1
2019-09-30 20:31:00,1
2019-09-30 20:50:00,1
2019-09-30 21:06:00,1
2019-09-30 21:10:00,1
2019-09-30 21:12:00,1
2019-09-30 21:13:00,1
2019-09-30 21:16:00,1
2019-09-30 21:17:00,2
2019-09-30 21:19:00,1
2019-09-30 21:23:00,1
2019-09-30 21:25:00,1
2019-09-30 21:26:00,2
2019-09-30 21:27:00,1
2019-09-30 21:29:00,1
2019-09-30 21:30:00,2
2019-09-30 21:31:00,2
2019-09-30 21:33:00,1
2019-09-30 21:34:00,1
2019-09-30 21:35:00,2
2019-09-30 21:36:00,1
2019-09-30 21:39:00,1
2019-09-30 21:40:00,1
2019-09-30 21:43:00,1
2019-09-30 21:46:00,1
2019-09-30 21:48:00,1
2019-09-30 21:50:00,1
2019-09-30 21:52:00,1
2019-09-30 21:54:00,1
2019-09-30 21:55:00,4
2019-09-30 21:57:00,1
2019-09-30 21:58:00,1
2019-09-30 22:00:00,2
2019-09-30 22:01:00,1
2019-09-30 22:11:00,1
2019-09-30 22:13:00,1
2019-09-30 22:14:00,2
2019-09-30 22:19:00,1
2019-09-30 22:20:00,1
2019-09-30 22:21:00,1
2019-09-30 22:26:00,1
2019-09-30 22:28:00,1
2019-09-30 22:33:00,1
2019-09-30 22:39:00,1
2019-09-30 22:40:00,1
2019-09-30 22:48:00,1
2019-09-30 23:02:00,1
2019-09-30 23:06:00,1
2019-09-30 23:08:00,1
2019-09-30 23:11:00,2
2019-09-30 23:32:00,1
2019-09-30 23:38:00,1
2019-09-30 23:40:00,1
2019-09-30 23:42:00,2
2019-09-30 23:46:00,1
2019-09-30 23:49:00,1
2019-09-30 23:54:00,1
