67,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-09-30 02:25:00,1
2019-09-30 02:43:00,1
2019-09-30 02:56:00,1
2019-09-30 03:06:00,1
2019-09-30 08:00:00,1
2019-09-30 08:53:00,1
2019-09-30 08:56:00,1
2019-09-30 09:50:00,1
2019-09-30 09:56:00,1
2019-09-30 09:59:00,1
2019-09-30 10:07:00,1
2019-09-30 10:10:00,1
2019-09-30 10:53:00,1
2019-09-30 12:31:00,1
2019-09-30 12:43:00,1
2019-09-30 12:47:00,1
2019-09-30 12:58:00,1
2019-09-30 13:09:00,1
2019-09-30 13:24:00,1
2019-09-30 13:40:00,1
2019-09-30 14:15:00,1
2019-09-30 14:23:00,1
2019-09-30 14:25:00,1
2019-09-30 14:26:00,1
2019-09-30 14:28:00,1
2019-09-30 14:30:00,1
2019-09-30 14:31:00,1
2019-09-30 15:12:00,1
2019-09-30 16:59:00,1
2019-09-30 17:02:00,1
2019-09-30 17:14:00,1
2019-09-30 17:15:00,1
2019-09-30 17:20:00,1
2019-09-30 17:22:00,1
2019-09-30 17:25:00,1
2019-09-30 17:27:00,1
2019-09-30 17:30:00,1
2019-09-30 17:31:00,1
2019-09-30 17:33:00,1
2019-09-30 17:35:00,1
2019-09-30 17:36:00,1
2019-09-30 17:49:00,1
2019-09-30 17:53:00,1
2019-09-30 17:54:00,1
2019-09-30 17:55:00,1
2019-09-30 17:56:00,1
2019-09-30 17:57:00,1
2019-09-30 17:58:00,1
2019-09-30 18:00:00,1
2019-09-30 18:09:00,1
2019-09-30 18:10:00,1
2019-09-30 18:11:00,1
2019-09-30 18:13:00,2
2019-09-30 18:15:00,1
2019-09-30 18:16:00,1
2019-09-30 18:17:00,1
2019-09-30 18:23:00,1
2019-09-30 18:24:00,1
2019-09-30 18:25:00,1
2019-09-30 18:46:00,1
2019-09-30 19:26:00,1
2019-09-30 19:50:00,1
2019-09-30 19:56:00,1
2019-09-30 19:57:00,1
2019-09-30 20:00:00,1
2019-09-30 21:14:00,1
