375,select * from Photoz where objid=#
2019-09-30 00:05:00,1
2019-09-30 00:08:00,1
2019-09-30 00:14:00,1
2019-09-30 00:20:00,1
2019-09-30 00:27:00,1
2019-09-30 00:28:00,1
2019-09-30 00:34:00,1
2019-09-30 00:35:00,1
2019-09-30 00:38:00,1
2019-09-30 00:41:00,9
2019-09-30 00:42:00,8
2019-09-30 00:51:00,1
2019-09-30 00:56:00,5
2019-09-30 01:09:00,1
2019-09-30 01:11:00,1
2019-09-30 01:14:00,1
2019-09-30 01:24:00,1
2019-09-30 01:27:00,1
2019-09-30 01:52:00,1
2019-09-30 01:54:00,1
2019-09-30 01:56:00,1
2019-09-30 02:04:00,2
2019-09-30 02:07:00,1
2019-09-30 02:20:00,1
2019-09-30 02:24:00,1
2019-09-30 02:31:00,1
2019-09-30 02:34:00,1
2019-09-30 02:40:00,1
2019-09-30 02:45:00,1
2019-09-30 02:52:00,1
2019-09-30 02:56:00,1
2019-09-30 03:00:00,1
2019-09-30 03:05:00,1
2019-09-30 03:08:00,1
2019-09-30 03:21:00,1
2019-09-30 03:25:00,1
2019-09-30 03:30:00,1
2019-09-30 03:34:00,1
2019-09-30 03:46:00,1
2019-09-30 03:48:00,1
2019-09-30 03:49:00,2
2019-09-30 03:58:00,1
2019-09-30 04:07:00,1
2019-09-30 04:10:00,2
2019-09-30 04:21:00,1
2019-09-30 04:25:00,1
2019-09-30 04:26:00,1
2019-09-30 04:27:00,1
2019-09-30 04:37:00,1
2019-09-30 04:38:00,1
2019-09-30 04:42:00,1
2019-09-30 04:44:00,1
2019-09-30 04:46:00,1
2019-09-30 04:49:00,1
2019-09-30 05:04:00,1
2019-09-30 05:07:00,1
2019-09-30 05:26:00,1
2019-09-30 05:32:00,1
2019-09-30 05:39:00,1
2019-09-30 05:49:00,1
2019-09-30 05:57:00,1
2019-09-30 06:00:00,1
2019-09-30 06:01:00,1
2019-09-30 06:10:00,1
2019-09-30 06:12:00,1
2019-09-30 06:16:00,1
2019-09-30 06:31:00,1
2019-09-30 06:35:00,1
2019-09-30 06:49:00,1
2019-09-30 07:00:00,1
2019-09-30 07:04:00,1
2019-09-30 07:18:00,1
2019-09-30 07:21:00,1
2019-09-30 07:25:00,1
2019-09-30 07:30:00,1
2019-09-30 07:31:00,1
2019-09-30 07:36:00,1
2019-09-30 07:40:00,2
2019-09-30 07:43:00,2
2019-09-30 07:44:00,1
2019-09-30 07:59:00,1
2019-09-30 08:08:00,1
2019-09-30 08:13:00,1
2019-09-30 08:19:00,1
2019-09-30 08:25:00,1
2019-09-30 08:33:00,1
2019-09-30 08:40:00,1
2019-09-30 08:55:00,1
2019-09-30 08:57:00,1
2019-09-30 08:59:00,1
2019-09-30 09:04:00,1
2019-09-30 09:05:00,1
2019-09-30 09:25:00,1
2019-09-30 09:28:00,1
2019-09-30 09:29:00,1
2019-09-30 09:40:00,2
2019-09-30 09:44:00,1
2019-09-30 09:47:00,1
2019-09-30 09:48:00,1
2019-09-30 09:55:00,1
2019-09-30 09:56:00,1
2019-09-30 10:00:00,1
2019-09-30 10:02:00,2
2019-09-30 10:03:00,1
2019-09-30 10:10:00,1
2019-09-30 10:11:00,1
2019-09-30 10:12:00,1
2019-09-30 10:15:00,1
2019-09-30 10:32:00,1
2019-09-30 10:36:00,1
2019-09-30 10:37:00,1
2019-09-30 10:54:00,1
2019-09-30 11:02:00,1
2019-09-30 11:07:00,1
2019-09-30 11:13:00,1
2019-09-30 11:14:00,1
2019-09-30 11:17:00,1
2019-09-30 11:18:00,1
2019-09-30 11:21:00,1
2019-09-30 11:23:00,1
2019-09-30 11:29:00,1
2019-09-30 11:33:00,1
2019-09-30 11:36:00,1
2019-09-30 11:41:00,1
2019-09-30 11:46:00,1
2019-09-30 11:47:00,1
2019-09-30 11:55:00,2
2019-09-30 11:58:00,1
2019-09-30 11:59:00,1
2019-09-30 12:06:00,1
2019-09-30 12:10:00,2
2019-09-30 12:11:00,1
2019-09-30 12:29:00,1
2019-09-30 12:34:00,2
2019-09-30 12:44:00,1
2019-09-30 12:48:00,1
2019-09-30 12:53:00,1
2019-09-30 13:04:00,1
2019-09-30 13:13:00,1
2019-09-30 13:19:00,1
2019-09-30 13:21:00,1
2019-09-30 13:41:00,1
2019-09-30 13:49:00,1
2019-09-30 13:52:00,1
2019-09-30 13:55:00,1
2019-09-30 14:08:00,1
2019-09-30 14:12:00,1
2019-09-30 14:15:00,1
2019-09-30 14:27:00,1
2019-09-30 14:28:00,1
2019-09-30 14:29:00,1
2019-09-30 14:37:00,1
2019-09-30 14:52:00,1
2019-09-30 14:54:00,1
2019-09-30 14:58:00,1
2019-09-30 15:06:00,1
2019-09-30 15:07:00,3
2019-09-30 15:08:00,1
2019-09-30 15:15:00,1
2019-09-30 15:18:00,1
2019-09-30 15:29:00,1
2019-09-30 15:30:00,1
2019-09-30 15:33:00,2
2019-09-30 15:34:00,1
2019-09-30 15:35:00,1
2019-09-30 15:41:00,1
2019-09-30 15:50:00,1
2019-09-30 16:00:00,1
2019-09-30 16:06:00,1
2019-09-30 16:07:00,1
2019-09-30 16:09:00,1
2019-09-30 16:11:00,1
2019-09-30 16:20:00,1
2019-09-30 16:29:00,1
2019-09-30 16:30:00,2
2019-09-30 16:45:00,1
2019-09-30 16:48:00,2
2019-09-30 16:51:00,1
2019-09-30 16:56:00,1
2019-09-30 17:00:00,2
2019-09-30 17:02:00,1
2019-09-30 17:03:00,1
2019-09-30 17:06:00,1
2019-09-30 17:08:00,1
2019-09-30 17:11:00,1
2019-09-30 17:26:00,1
2019-09-30 17:28:00,1
2019-09-30 17:30:00,1
2019-09-30 17:41:00,1
2019-09-30 17:50:00,1
2019-09-30 17:51:00,1
2019-09-30 17:54:00,1
2019-09-30 17:57:00,1
2019-09-30 18:03:00,1
2019-09-30 18:04:00,1
2019-09-30 18:22:00,1
2019-09-30 18:23:00,1
2019-09-30 18:35:00,1
2019-09-30 18:37:00,1
2019-09-30 18:41:00,2
2019-09-30 18:52:00,1
2019-09-30 19:17:00,1
2019-09-30 19:23:00,1
2019-09-30 19:26:00,1
2019-09-30 19:32:00,1
2019-09-30 19:39:00,1
2019-09-30 19:59:00,1
2019-09-30 20:02:00,1
2019-09-30 20:10:00,1
2019-09-30 20:11:00,2
2019-09-30 20:19:00,3
2019-09-30 20:20:00,1
2019-09-30 20:36:00,1
2019-09-30 20:44:00,1
2019-09-30 20:47:00,1
2019-09-30 20:50:00,2
2019-09-30 21:00:00,1
2019-09-30 21:03:00,2
2019-09-30 21:07:00,1
2019-09-30 21:13:00,1
2019-09-30 21:20:00,1
2019-09-30 21:35:00,1
2019-09-30 21:50:00,1
2019-09-30 21:58:00,1
2019-09-30 22:00:00,1
2019-09-30 22:11:00,2
2019-09-30 22:20:00,1
2019-09-30 22:23:00,1
2019-09-30 22:24:00,1
2019-09-30 22:27:00,1
2019-09-30 22:31:00,1
2019-09-30 22:38:00,10
2019-09-30 22:39:00,13
2019-09-30 22:40:00,11
2019-09-30 22:41:00,10
2019-09-30 22:42:00,13
2019-09-30 22:43:00,11
2019-09-30 22:44:00,12
2019-09-30 22:45:00,11
2019-09-30 22:50:00,1
2019-09-30 22:53:00,1
2019-09-30 22:59:00,1
2019-09-30 23:15:00,2
2019-09-30 23:16:00,2
2019-09-30 23:22:00,1
2019-09-30 23:49:00,1
2019-09-30 23:55:00,1
2019-09-30 23:59:00,1
