1,"SELECT TOP # z, zErr, ra, dec, dered_u, dered_g, dered_r, dered_i, dered_z FROM dbo.SpecPhoto WHERE class = &&& AND ra BETWEEN # AND # AND dec BETWEEN # AND # AND z<#"
2019-09-30 16:38:00,1
