1,"SELECT TOP #  p.run,p.rerun,p.camCol,p.field,p.obj,ISNULL(s.zWarning,#) as zWarning  FROM ..PhotoObj AS p  LEFT OUTER JOIN ..SpecObj s ON p.objID = s.bestObjID  JOIN dbo.fGetNearbyObjEq(#,#,#) AS b ON b.objID = P.objID  WHERE ( p.type = #)"
2019-09-30 08:38:00,1
