1,"SELECT   p.modelMag_u as MODELU, p.modelMag_g as MODELG, p.modelMag_r AS MODELR, p.modelMag_i AS MODELI, p.modelMag_z AS MODELZ,   s.z as Z, p.extinction_u AS REDDU, p.extinction_g AS REDDG, p.extinction_r AS REDDR, p.extinction_i, AS REDDI, p.extinction_z AS REDDZ,  from photoObj as p, specObj as s WHERE p.objID = s.bestObjID and p.mode=# and s.z between # and # and p.petroMag_r between # and #"
2019-09-30 15:55:00,1
