1,"SELECT ra,dec,g,r,err_g FROM Galaxy WHERE  ra BETWEEN # AND # AND dec BETWEEN # AND # AND g-r BETWEEN # AND # AND err_g BETWEEN # AND #"
2019-09-30 21:48:00,1
