2,"SELECT TOP # z, zErr, ra, dec, dered_u, dered_g, dered_r into mydb.DataTable from dbo.SpecPhoto WHERE class = &&& AND ra BETWEEN # AND # AND dec BETWEEN # AND # AND z<=#"
2019-09-30 16:29:00,2
