1,"SELECT TOP #  s.fiberID,s.mjd,s.plate  FROM ..SpecObj as s  JOIN dbo.fGetNearbySpecObjEq(#,#,#) AS b ON b.SpecobjID = S.SpecobjID  WHERE s.zWarning = #"
2019-09-30 13:38:00,1
