101,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-01-11 00:58:00,1
2019-01-11 01:29:00,9
2019-01-11 01:32:00,9
2019-01-11 01:33:00,9
2019-01-11 01:58:00,1
2019-01-11 02:58:00,1
2019-01-11 03:18:00,9
2019-01-11 03:58:00,1
2019-01-11 04:57:00,1
2019-01-11 05:58:00,1
2019-01-11 06:57:00,1
2019-01-11 07:53:00,1
2019-01-11 07:58:00,1
2019-01-11 08:58:00,1
2019-01-11 09:59:00,1
2019-01-11 11:00:00,1
2019-01-11 11:59:00,1
2019-01-11 12:25:00,9
2019-01-11 12:30:00,18
2019-01-11 12:59:00,1
2019-01-11 13:07:00,9
2019-01-11 13:58:00,1
2019-01-11 14:13:00,9
2019-01-11 14:58:00,1
2019-01-11 15:58:00,1
2019-01-11 16:58:00,1
2019-01-11 17:58:00,1
2019-01-11 18:59:00,1
