1,"SELECT   p.objID,   p.GALname,   p.SN,   p.modelFlux_u AS F_u,   p.modelFlux_g AS F_g,   p.modelFlux_r AS F_r,   p.modelFlux_i AS F_i,   p.modelFluxIvar_u AS E_u,   p.modelFluxIvar_g AS E_g,   p.modelFluxIvar_r AS E_r,   p.modelFluxIvar_i AS E_i,   p.z AS z_spec INTO MyDB.pmas_sdss1#_model_ugri FROM MyDB.pmas_sdss1#_phot AS p"
2019-01-11 17:01:00,1
