64,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-01-11 00:46:00,2
2019-01-11 07:16:00,1
2019-01-11 07:17:00,1
2019-01-11 07:25:00,1
2019-01-11 08:28:00,1
2019-01-11 08:31:00,1
2019-01-11 08:35:00,4
2019-01-11 12:06:00,1
2019-01-11 12:07:00,2
2019-01-11 12:45:00,1
2019-01-11 12:46:00,6
2019-01-11 12:47:00,2
2019-01-11 14:02:00,1
2019-01-11 14:07:00,3
2019-01-11 14:08:00,2
2019-01-11 14:17:00,6
2019-01-11 14:18:00,9
2019-01-11 14:57:00,8
2019-01-11 14:58:00,2
2019-01-11 19:24:00,1
2019-01-11 19:26:00,1
2019-01-11 19:28:00,1
2019-01-11 23:34:00,3
2019-01-11 23:35:00,3
2019-01-11 23:37:00,1
