33,select * from SpecObjAll where specObjId=#
2019-01-11 00:03:00,1
2019-01-11 00:15:00,1
2019-01-11 00:32:00,1
2019-01-11 00:44:00,1
2019-01-11 00:53:00,1
2019-01-11 02:24:00,1
2019-01-11 02:30:00,1
2019-01-11 02:50:00,1
2019-01-11 03:26:00,1
2019-01-11 03:27:00,1
2019-01-11 03:53:00,1
2019-01-11 04:28:00,1
2019-01-11 06:20:00,1
2019-01-11 06:21:00,1
2019-01-11 06:43:00,1
2019-01-11 07:18:00,1
2019-01-11 07:42:00,1
2019-01-11 09:09:00,1
2019-01-11 09:22:00,2
2019-01-11 09:23:00,2
2019-01-11 10:02:00,1
2019-01-11 10:09:00,1
2019-01-11 11:37:00,1
2019-01-11 11:55:00,1
2019-01-11 12:13:00,1
2019-01-11 15:17:00,1
2019-01-11 15:33:00,1
2019-01-11 17:14:00,1
2019-01-11 19:13:00,1
2019-01-11 19:58:00,1
2019-01-11 22:40:00,1
