22,select * from SpecObjAll where specObjId=#
2019-06-24 03:03:00,1
2019-06-24 03:07:00,2
2019-06-24 04:12:00,1
2019-06-24 05:41:00,1
2019-06-24 08:37:00,1
2019-06-24 10:24:00,1
2019-06-24 14:51:00,1
2019-06-24 16:46:00,1
2019-06-24 18:01:00,1
2019-06-24 19:26:00,1
2019-06-24 19:53:00,1
2019-06-24 20:10:00,1
2019-06-24 20:14:00,1
2019-06-24 20:22:00,1
2019-06-24 21:49:00,1
2019-06-24 22:12:00,1
2019-06-24 22:37:00,1
2019-06-24 22:41:00,1
2019-06-24 22:42:00,1
2019-06-24 23:37:00,1
2019-06-24 23:50:00,1
