33,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-06-24 17:25:00,1
2019-06-24 17:26:00,1
2019-06-24 17:27:00,1
2019-06-24 17:29:00,1
2019-06-24 17:32:00,1
2019-06-24 17:34:00,1
2019-06-24 17:35:00,2
2019-06-24 17:37:00,1
2019-06-24 17:43:00,1
2019-06-24 17:44:00,2
2019-06-24 17:45:00,1
2019-06-24 17:47:00,1
2019-06-24 17:50:00,1
2019-06-24 20:55:00,1
2019-06-24 21:05:00,1
2019-06-24 21:40:00,1
2019-06-24 22:15:00,7
2019-06-24 22:19:00,7
2019-06-24 22:57:00,1
