27,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-06-24 09:00:00,2
2019-06-24 10:08:00,1
2019-06-24 15:27:00,1
2019-06-24 15:34:00,1
2019-06-24 15:39:00,1
2019-06-24 15:45:00,1
2019-06-24 15:49:00,1
2019-06-24 15:53:00,1
2019-06-24 15:57:00,1
2019-06-24 16:02:00,1
2019-06-24 16:06:00,1
2019-06-24 16:10:00,1
2019-06-24 16:14:00,1
2019-06-24 16:20:00,1
2019-06-24 16:23:00,1
2019-06-24 16:28:00,1
2019-06-24 16:31:00,1
2019-06-24 16:36:00,1
2019-06-24 16:41:00,1
2019-06-24 17:17:00,1
2019-06-24 18:39:00,1
2019-06-24 18:46:00,1
2019-06-24 18:50:00,1
2019-06-24 18:55:00,1
2019-06-24 18:59:00,1
2019-06-24 19:06:00,1
