1,"SELECT DISTINCT p.ra, p.dec, p.modelMag_r, p.mode, p.modelMag_g, p.modelMag_r, p.modelMag_i, p.modelMag_z FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-06-24 21:18:00,1
