22,"SELECT TOP # rerun, camcol, field FROM PhotoObj WHERE ra BETWEEN # and # AND dec BETWEEN # and #"
2019-06-24 00:01:00,2
2019-06-24 00:02:00,1
2019-06-24 00:03:00,1
2019-06-24 00:04:00,1
2019-06-24 00:30:00,1
2019-06-24 00:31:00,1
2019-06-24 00:32:00,1
2019-06-24 04:30:00,1
2019-06-24 04:31:00,1
2019-06-24 08:30:00,1
2019-06-24 09:30:00,1
2019-06-24 09:31:00,1
2019-06-24 09:32:00,1
2019-06-24 09:33:00,1
2019-06-24 10:00:00,1
2019-06-24 10:30:00,1
2019-06-24 11:01:00,1
2019-06-24 11:02:00,1
2019-06-24 11:03:00,1
2019-06-24 11:04:00,2
