92,select * from Photoz where objid=#
2019-06-24 00:08:00,1
2019-06-24 00:38:00,1
2019-06-24 00:40:00,1
2019-06-24 01:52:00,2
2019-06-24 01:54:00,1
2019-06-24 02:11:00,1
2019-06-24 02:13:00,1
2019-06-24 03:13:00,1
2019-06-24 03:20:00,1
2019-06-24 03:56:00,1
2019-06-24 04:01:00,1
2019-06-24 04:17:00,1
2019-06-24 04:49:00,1
2019-06-24 06:52:00,1
2019-06-24 07:47:00,1
2019-06-24 07:59:00,1
2019-06-24 08:51:00,1
2019-06-24 09:01:00,1
2019-06-24 09:02:00,3
2019-06-24 09:13:00,1
2019-06-24 09:41:00,1
2019-06-24 10:32:00,1
2019-06-24 10:36:00,1
2019-06-24 11:09:00,4
2019-06-24 11:10:00,10
2019-06-24 11:11:00,2
2019-06-24 11:18:00,1
2019-06-24 11:33:00,1
2019-06-24 11:41:00,1
2019-06-24 12:09:00,1
2019-06-24 13:09:00,1
2019-06-24 13:28:00,1
2019-06-24 13:57:00,1
2019-06-24 13:58:00,8
2019-06-24 14:00:00,1
2019-06-24 14:01:00,2
2019-06-24 14:53:00,1
2019-06-24 16:16:00,1
2019-06-24 16:19:00,1
2019-06-24 16:28:00,1
2019-06-24 17:27:00,1
2019-06-24 17:46:00,1
2019-06-24 18:51:00,1
2019-06-24 19:01:00,1
2019-06-24 20:13:00,7
2019-06-24 20:16:00,5
2019-06-24 20:29:00,1
2019-06-24 20:41:00,1
2019-06-24 20:49:00,1
2019-06-24 21:06:00,1
2019-06-24 21:18:00,1
2019-06-24 21:57:00,1
2019-06-24 21:58:00,1
2019-06-24 22:09:00,2
2019-06-24 23:03:00,1
2019-06-24 23:07:00,1
2019-06-24 23:19:00,1
