266,select * from XCRedshift where specObjId=#
2019-06-24 00:43:00,1
2019-06-24 00:49:00,1
2019-06-24 01:15:00,1
2019-06-24 02:11:00,1
2019-06-24 02:44:00,1
2019-06-24 03:07:00,1
2019-06-24 03:09:00,1
2019-06-24 04:06:00,1
2019-06-24 04:07:00,1
2019-06-24 04:10:00,1
2019-06-24 04:12:00,1
2019-06-24 04:13:00,1
2019-06-24 04:31:00,1
2019-06-24 04:49:00,1
2019-06-24 04:50:00,1
2019-06-24 04:51:00,1
2019-06-24 04:52:00,1
2019-06-24 04:53:00,1
2019-06-24 05:04:00,1
2019-06-24 05:18:00,1
2019-06-24 05:29:00,1
2019-06-24 05:36:00,1
2019-06-24 05:38:00,1
2019-06-24 05:40:00,1
2019-06-24 06:03:00,2
2019-06-24 06:04:00,1
2019-06-24 06:05:00,1
2019-06-24 06:06:00,1
2019-06-24 06:07:00,1
2019-06-24 06:09:00,1
2019-06-24 06:14:00,1
2019-06-24 06:15:00,1
2019-06-24 06:16:00,1
2019-06-24 06:17:00,1
2019-06-24 06:18:00,1
2019-06-24 06:21:00,1
2019-06-24 06:22:00,1
2019-06-24 06:31:00,1
2019-06-24 06:56:00,1
2019-06-24 06:57:00,1
2019-06-24 07:29:00,2
2019-06-24 07:36:00,2
2019-06-24 07:37:00,1
2019-06-24 07:39:00,3
2019-06-24 07:40:00,1
2019-06-24 07:41:00,1
2019-06-24 07:42:00,1
2019-06-24 07:45:00,1
2019-06-24 07:47:00,1
2019-06-24 08:06:00,1
2019-06-24 08:08:00,1
2019-06-24 08:27:00,1
2019-06-24 08:31:00,1
2019-06-24 08:34:00,2
2019-06-24 08:35:00,1
2019-06-24 08:37:00,1
2019-06-24 08:38:00,1
2019-06-24 08:39:00,1
2019-06-24 08:41:00,1
2019-06-24 08:42:00,1
2019-06-24 08:43:00,3
2019-06-24 08:44:00,2
2019-06-24 08:45:00,2
2019-06-24 08:46:00,1
2019-06-24 08:51:00,1
2019-06-24 09:09:00,1
2019-06-24 09:18:00,2
2019-06-24 09:19:00,1
2019-06-24 09:20:00,1
2019-06-24 09:23:00,1
2019-06-24 09:25:00,1
2019-06-24 09:28:00,2
2019-06-24 09:29:00,1
2019-06-24 09:30:00,1
2019-06-24 09:31:00,2
2019-06-24 09:32:00,1
2019-06-24 09:50:00,1
2019-06-24 10:00:00,2
2019-06-24 10:04:00,1
2019-06-24 10:09:00,1
2019-06-24 10:12:00,1
2019-06-24 10:13:00,1
2019-06-24 10:14:00,1
2019-06-24 10:15:00,1
2019-06-24 10:16:00,1
2019-06-24 11:12:00,1
2019-06-24 11:15:00,1
2019-06-24 11:19:00,2
2019-06-24 11:20:00,1
2019-06-24 11:21:00,2
2019-06-24 11:45:00,2
2019-06-24 11:48:00,1
2019-06-24 11:49:00,2
2019-06-24 12:27:00,1
2019-06-24 12:31:00,1
2019-06-24 12:32:00,1
2019-06-24 12:36:00,1
2019-06-24 12:39:00,1
2019-06-24 12:42:00,2
2019-06-24 12:43:00,2
2019-06-24 12:44:00,1
2019-06-24 12:46:00,1
2019-06-24 12:50:00,1
2019-06-24 13:27:00,1
2019-06-24 13:44:00,1
2019-06-24 13:47:00,1
2019-06-24 13:50:00,1
2019-06-24 13:51:00,1
2019-06-24 13:53:00,2
2019-06-24 13:54:00,1
2019-06-24 14:17:00,1
2019-06-24 14:19:00,1
2019-06-24 14:21:00,2
2019-06-24 14:22:00,1
2019-06-24 14:24:00,1
2019-06-24 14:25:00,1
2019-06-24 14:28:00,1
2019-06-24 14:29:00,1
2019-06-24 14:34:00,1
2019-06-24 14:49:00,1
2019-06-24 14:51:00,1
2019-06-24 14:53:00,2
2019-06-24 14:54:00,1
2019-06-24 14:55:00,3
2019-06-24 14:56:00,1
2019-06-24 15:05:00,1
2019-06-24 15:19:00,1
2019-06-24 15:22:00,1
2019-06-24 15:24:00,2
2019-06-24 15:25:00,1
2019-06-24 15:52:00,1
2019-06-24 15:53:00,2
2019-06-24 15:55:00,1
2019-06-24 15:58:00,1
2019-06-24 15:59:00,1
2019-06-24 16:00:00,1
2019-06-24 16:02:00,1
2019-06-24 16:04:00,1
2019-06-24 16:05:00,1
2019-06-24 16:06:00,1
2019-06-24 16:22:00,1
2019-06-24 16:26:00,2
2019-06-24 16:47:00,1
2019-06-24 17:05:00,1
2019-06-24 17:07:00,1
2019-06-24 17:16:00,1
2019-06-24 17:20:00,1
2019-06-24 17:37:00,1
2019-06-24 18:55:00,1
2019-06-24 19:06:00,1
2019-06-24 19:07:00,1
2019-06-24 19:08:00,1
2019-06-24 19:09:00,1
2019-06-24 19:13:00,1
2019-06-24 19:14:00,1
2019-06-24 19:17:00,1
2019-06-24 19:18:00,1
2019-06-24 19:20:00,1
2019-06-24 19:42:00,1
2019-06-24 19:44:00,1
2019-06-24 19:45:00,1
2019-06-24 19:49:00,1
2019-06-24 19:52:00,1
2019-06-24 19:53:00,1
2019-06-24 19:55:00,3
2019-06-24 19:57:00,1
2019-06-24 20:13:00,1
2019-06-24 20:14:00,1
2019-06-24 20:21:00,2
2019-06-24 20:22:00,1
2019-06-24 20:23:00,1
2019-06-24 20:24:00,1
2019-06-24 20:26:00,1
2019-06-24 20:27:00,1
2019-06-24 20:28:00,1
2019-06-24 20:29:00,1
2019-06-24 20:31:00,1
2019-06-24 20:33:00,1
2019-06-24 20:54:00,1
2019-06-24 20:55:00,1
2019-06-24 20:56:00,1
2019-06-24 21:02:00,1
2019-06-24 21:03:00,1
2019-06-24 21:22:00,2
2019-06-24 21:27:00,1
2019-06-24 21:29:00,2
2019-06-24 21:30:00,2
2019-06-24 21:31:00,1
2019-06-24 21:33:00,1
2019-06-24 21:34:00,1
2019-06-24 21:35:00,1
2019-06-24 21:41:00,2
2019-06-24 21:57:00,2
2019-06-24 22:01:00,1
2019-06-24 22:07:00,1
2019-06-24 22:10:00,2
2019-06-24 22:11:00,1
2019-06-24 22:12:00,1
2019-06-24 22:14:00,1
2019-06-24 22:16:00,1
2019-06-24 22:18:00,1
2019-06-24 22:27:00,2
2019-06-24 22:47:00,1
2019-06-24 22:52:00,1
2019-06-24 22:56:00,1
2019-06-24 22:57:00,1
2019-06-24 22:58:00,2
2019-06-24 22:59:00,1
2019-06-24 23:00:00,2
2019-06-24 23:01:00,1
2019-06-24 23:02:00,1
2019-06-24 23:05:00,1
2019-06-24 23:07:00,2
2019-06-24 23:11:00,1
2019-06-24 23:12:00,1
2019-06-24 23:19:00,1
2019-06-24 23:20:00,1
2019-06-24 23:22:00,1
2019-06-24 23:27:00,1
2019-06-24 23:50:00,1
2019-06-24 23:54:00,3
2019-06-24 23:58:00,2
