123,select distinct parent from DBViewCols where viewname=&&&
2019-06-24 00:01:00,1
2019-06-24 00:06:00,2
2019-06-24 00:50:00,2
2019-06-24 00:51:00,1
2019-06-24 01:43:00,1
2019-06-24 01:50:00,1
2019-06-24 02:23:00,7
2019-06-24 02:24:00,8
2019-06-24 02:25:00,10
2019-06-24 02:26:00,9
2019-06-24 02:27:00,1
2019-06-24 02:46:00,1
2019-06-24 02:49:00,1
2019-06-24 02:53:00,1
2019-06-24 03:05:00,1
2019-06-24 03:07:00,1
2019-06-24 03:08:00,1
2019-06-24 04:30:00,1
2019-06-24 05:35:00,1
2019-06-24 07:27:00,2
2019-06-24 07:28:00,2
2019-06-24 08:54:00,1
2019-06-24 10:18:00,1
2019-06-24 10:20:00,3
2019-06-24 10:21:00,1
2019-06-24 10:23:00,1
2019-06-24 10:30:00,1
2019-06-24 10:32:00,1
2019-06-24 10:34:00,2
2019-06-24 10:35:00,4
2019-06-24 10:42:00,1
2019-06-24 10:45:00,1
2019-06-24 10:46:00,3
2019-06-24 10:47:00,2
2019-06-24 10:48:00,1
2019-06-24 11:03:00,2
2019-06-24 11:05:00,1
2019-06-24 12:43:00,1
2019-06-24 12:44:00,1
2019-06-24 12:45:00,1
2019-06-24 13:36:00,1
2019-06-24 13:41:00,3
2019-06-24 13:45:00,1
2019-06-24 14:20:00,1
2019-06-24 15:03:00,1
2019-06-24 15:09:00,1
2019-06-24 15:25:00,1
2019-06-24 15:37:00,1
2019-06-24 15:49:00,1
2019-06-24 16:23:00,1
2019-06-24 17:14:00,2
2019-06-24 17:48:00,1
2019-06-24 17:54:00,1
2019-06-24 17:55:00,1
2019-06-24 17:59:00,1
2019-06-24 18:22:00,2
2019-06-24 18:32:00,1
2019-06-24 19:17:00,1
2019-06-24 19:46:00,1
2019-06-24 21:04:00,1
2019-06-24 21:05:00,1
2019-06-24 21:08:00,1
2019-06-24 21:31:00,5
2019-06-24 22:19:00,1
2019-06-24 22:29:00,3
2019-06-24 22:30:00,1
2019-06-24 22:43:00,1
2019-06-24 22:48:00,1
2019-06-24 22:49:00,1
