83,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-06-24 00:45:00,1
2019-06-24 01:46:00,1
2019-06-24 02:45:00,1
2019-06-24 03:10:00,1
2019-06-24 03:45:00,1
2019-06-24 03:51:00,1
2019-06-24 04:06:00,9
2019-06-24 04:45:00,1
2019-06-24 05:45:00,1
2019-06-24 06:45:00,1
2019-06-24 07:09:00,3
2019-06-24 07:18:00,2
2019-06-24 07:19:00,1
2019-06-24 07:45:00,1
2019-06-24 08:42:00,1
2019-06-24 08:45:00,1
2019-06-24 09:45:00,1
2019-06-24 10:45:00,1
2019-06-24 11:45:00,1
2019-06-24 12:45:00,1
2019-06-24 13:45:00,1
2019-06-24 14:09:00,2
2019-06-24 14:11:00,3
2019-06-24 14:13:00,1
2019-06-24 14:15:00,1
2019-06-24 14:16:00,1
2019-06-24 14:31:00,1
2019-06-24 14:45:00,1
2019-06-24 15:45:00,1
2019-06-24 15:59:00,9
2019-06-24 16:08:00,9
2019-06-24 16:47:00,1
2019-06-24 17:07:00,9
2019-06-24 17:45:00,1
2019-06-24 18:45:00,1
2019-06-24 19:19:00,9
2019-06-24 19:46:00,1
