78,select * from SpecLineIndex where specObjId=#
2019-06-24 00:43:00,1
2019-06-24 04:15:00,1
2019-06-24 05:29:00,1
2019-06-24 05:30:00,1
2019-06-24 05:34:00,1
2019-06-24 06:03:00,2
2019-06-24 06:08:00,1
2019-06-24 06:12:00,1
2019-06-24 06:18:00,1
2019-06-24 06:19:00,1
2019-06-24 06:56:00,2
2019-06-24 06:57:00,1
2019-06-24 07:05:00,1
2019-06-24 07:29:00,1
2019-06-24 07:40:00,1
2019-06-24 08:28:00,1
2019-06-24 08:29:00,1
2019-06-24 08:30:00,1
2019-06-24 08:39:00,1
2019-06-24 08:41:00,1
2019-06-24 08:42:00,1
2019-06-24 09:10:00,1
2019-06-24 09:29:00,1
2019-06-24 09:30:00,1
2019-06-24 09:53:00,1
2019-06-24 10:08:00,1
2019-06-24 10:11:00,1
2019-06-24 10:48:00,1
2019-06-24 11:24:00,1
2019-06-24 11:25:00,2
2019-06-24 11:47:00,1
2019-06-24 11:56:00,1
2019-06-24 12:34:00,1
2019-06-24 12:36:00,1
2019-06-24 12:37:00,1
2019-06-24 12:39:00,1
2019-06-24 12:41:00,1
2019-06-24 12:47:00,2
2019-06-24 14:15:00,1
2019-06-24 14:25:00,1
2019-06-24 14:26:00,1
2019-06-24 14:49:00,1
2019-06-24 15:12:00,1
2019-06-24 15:21:00,1
2019-06-24 15:23:00,1
2019-06-24 15:55:00,1
2019-06-24 16:09:00,1
2019-06-24 16:26:00,1
2019-06-24 17:22:00,1
2019-06-24 17:37:00,2
2019-06-24 19:04:00,1
2019-06-24 19:10:00,1
2019-06-24 19:13:00,1
2019-06-24 19:22:00,1
2019-06-24 19:44:00,1
2019-06-24 19:57:00,1
2019-06-24 20:00:00,1
2019-06-24 20:13:00,1
2019-06-24 20:16:00,1
2019-06-24 20:25:00,1
2019-06-24 20:26:00,1
2019-06-24 20:31:00,1
2019-06-24 20:33:00,1
2019-06-24 20:54:00,1
2019-06-24 20:58:00,1
2019-06-24 21:36:00,1
2019-06-24 21:37:00,1
2019-06-24 23:00:00,1
2019-06-24 23:01:00,3
2019-06-24 23:04:00,1
2019-06-24 23:56:00,1
