1,"select top # p.u, p.g, p.r, p.i, p.z from star p, dbo.fgetNearByObjEq(#,#,#) n where p.objid=n.objid and p.u < #  and p.g < #  and p.r < #  and p.i < #  and p.z < #"
2019-06-24 21:08:00,1
