51,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-08 02:32:00,2
2019-10-08 02:55:00,1
2019-10-08 06:29:00,1
2019-10-08 06:38:00,1
2019-10-08 08:23:00,1
2019-10-08 08:24:00,1
2019-10-08 08:48:00,2
2019-10-08 08:50:00,1
2019-10-08 09:29:00,1
2019-10-08 10:00:00,1
2019-10-08 11:29:00,1
2019-10-08 11:41:00,1
2019-10-08 11:45:00,3
2019-10-08 12:06:00,3
2019-10-08 12:08:00,1
2019-10-08 12:16:00,1
2019-10-08 13:52:00,1
2019-10-08 13:53:00,1
2019-10-08 14:04:00,1
2019-10-08 14:12:00,1
2019-10-08 14:25:00,1
2019-10-08 14:27:00,1
2019-10-08 14:43:00,1
2019-10-08 15:06:00,1
2019-10-08 15:54:00,1
2019-10-08 15:59:00,1
2019-10-08 16:13:00,1
2019-10-08 16:16:00,1
2019-10-08 16:44:00,1
2019-10-08 16:47:00,1
2019-10-08 17:06:00,1
2019-10-08 17:09:00,1
2019-10-08 17:17:00,1
2019-10-08 17:32:00,1
2019-10-08 17:53:00,1
2019-10-08 17:55:00,1
2019-10-08 18:02:00,1
2019-10-08 18:13:00,1
2019-10-08 18:59:00,1
2019-10-08 19:14:00,1
2019-10-08 19:38:00,2
2019-10-08 19:55:00,2
2019-10-08 22:16:00,1
