1,"SELECT             p.objid,p.ra,p.dec,p.r,             s.specobjid,s.z,              dbo.fSpecZWarningN(s.zWarning) as warning,             s.plate, s.mjd, s.fiberid into mydb.MyTable from PhotoObj AS p             JOIN SpecObj AS s ON s.bestobjid = p.objid             WHERE p.dec < #"
2019-10-08 01:46:00,1
