63,select * from fDocFunctionParams(&&&)
2019-10-08 01:23:00,2
2019-10-08 04:38:00,1
2019-10-08 04:53:00,1
2019-10-08 06:37:00,1
2019-10-08 07:40:00,1
2019-10-08 08:00:00,1
2019-10-08 08:28:00,1
2019-10-08 08:29:00,1
2019-10-08 09:07:00,1
2019-10-08 13:43:00,1
2019-10-08 15:10:00,1
2019-10-08 16:17:00,1
2019-10-08 16:33:00,3
2019-10-08 16:37:00,1
2019-10-08 16:38:00,1
2019-10-08 17:36:00,1
2019-10-08 17:37:00,3
2019-10-08 17:38:00,3
2019-10-08 17:39:00,1
2019-10-08 17:40:00,6
2019-10-08 17:41:00,2
2019-10-08 17:42:00,6
2019-10-08 17:43:00,1
2019-10-08 18:09:00,1
2019-10-08 18:15:00,1
2019-10-08 18:16:00,1
2019-10-08 18:17:00,1
2019-10-08 18:18:00,1
2019-10-08 18:23:00,1
2019-10-08 18:32:00,1
2019-10-08 18:33:00,1
2019-10-08 18:40:00,2
2019-10-08 19:13:00,1
2019-10-08 19:48:00,1
2019-10-08 20:26:00,1
2019-10-08 21:07:00,1
2019-10-08 21:22:00,1
2019-10-08 21:25:00,1
2019-10-08 21:33:00,1
2019-10-08 22:14:00,1
2019-10-08 23:06:00,1
2019-10-08 23:20:00,1
2019-10-08 23:45:00,1
2019-10-08 23:57:00,1
