243,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-10-08 00:05:00,1
2019-10-08 00:19:00,1
2019-10-08 00:22:00,1
2019-10-08 00:26:00,1
2019-10-08 00:34:00,1
2019-10-08 00:38:00,1
2019-10-08 00:39:00,1
2019-10-08 00:40:00,1
2019-10-08 00:45:00,1
2019-10-08 00:51:00,1
2019-10-08 00:52:00,1
2019-10-08 00:58:00,1
2019-10-08 00:59:00,1
2019-10-08 01:01:00,1
2019-10-08 01:15:00,1
2019-10-08 01:28:00,1
2019-10-08 01:30:00,1
2019-10-08 01:31:00,1
2019-10-08 01:44:00,1
2019-10-08 01:55:00,1
2019-10-08 01:57:00,1
2019-10-08 02:02:00,1
2019-10-08 02:04:00,1
2019-10-08 02:06:00,1
2019-10-08 02:10:00,1
2019-10-08 02:12:00,1
2019-10-08 02:20:00,1
2019-10-08 02:28:00,1
2019-10-08 02:31:00,1
2019-10-08 02:35:00,1
2019-10-08 02:37:00,1
2019-10-08 02:41:00,1
2019-10-08 02:43:00,1
2019-10-08 02:56:00,1
2019-10-08 03:01:00,1
2019-10-08 03:05:00,1
2019-10-08 03:06:00,1
2019-10-08 03:10:00,1
2019-10-08 03:12:00,1
2019-10-08 03:20:00,1
2019-10-08 03:23:00,1
2019-10-08 03:25:00,1
2019-10-08 03:26:00,1
2019-10-08 03:28:00,1
2019-10-08 03:35:00,1
2019-10-08 03:48:00,1
2019-10-08 03:49:00,1
2019-10-08 03:57:00,1
2019-10-08 05:33:00,1
2019-10-08 06:09:00,2
2019-10-08 06:35:00,1
2019-10-08 06:39:00,1
2019-10-08 06:51:00,1
2019-10-08 07:07:00,1
2019-10-08 07:09:00,1
2019-10-08 07:20:00,1
2019-10-08 07:24:00,1
2019-10-08 07:31:00,1
2019-10-08 07:38:00,1
2019-10-08 07:39:00,1
2019-10-08 07:42:00,1
2019-10-08 07:48:00,1
2019-10-08 07:49:00,1
2019-10-08 07:53:00,1
2019-10-08 07:55:00,1
2019-10-08 07:56:00,1
2019-10-08 08:01:00,1
2019-10-08 08:08:00,1
2019-10-08 08:16:00,1
2019-10-08 08:19:00,1
2019-10-08 08:22:00,1
2019-10-08 08:23:00,1
2019-10-08 08:24:00,1
2019-10-08 08:31:00,1
2019-10-08 08:32:00,1
2019-10-08 08:42:00,1
2019-10-08 08:51:00,1
2019-10-08 09:00:00,1
2019-10-08 09:09:00,1
2019-10-08 09:13:00,1
2019-10-08 09:23:00,1
2019-10-08 09:34:00,1
2019-10-08 09:35:00,1
2019-10-08 09:43:00,1
2019-10-08 09:45:00,1
2019-10-08 09:50:00,1
2019-10-08 09:52:00,1
2019-10-08 10:01:00,1
2019-10-08 10:04:00,1
2019-10-08 10:13:00,1
2019-10-08 10:15:00,1
2019-10-08 10:16:00,1
2019-10-08 10:19:00,1
2019-10-08 10:25:00,1
2019-10-08 10:31:00,1
2019-10-08 10:33:00,1
2019-10-08 10:39:00,1
2019-10-08 10:41:00,1
2019-10-08 10:42:00,1
2019-10-08 10:48:00,1
2019-10-08 10:50:00,1
2019-10-08 10:59:00,1
2019-10-08 11:00:00,1
2019-10-08 11:01:00,1
2019-10-08 11:12:00,1
2019-10-08 11:13:00,1
2019-10-08 11:14:00,1
2019-10-08 11:16:00,1
2019-10-08 11:41:00,1
2019-10-08 11:45:00,1
2019-10-08 12:12:00,1
2019-10-08 12:14:00,1
2019-10-08 12:16:00,1
2019-10-08 12:22:00,1
2019-10-08 12:25:00,1
2019-10-08 12:37:00,1
2019-10-08 12:41:00,1
2019-10-08 12:42:00,1
2019-10-08 12:47:00,1
2019-10-08 12:48:00,1
2019-10-08 13:01:00,1
2019-10-08 13:08:00,1
2019-10-08 13:16:00,1
2019-10-08 13:19:00,1
2019-10-08 13:21:00,1
