100,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-10-08 02:49:00,1
2019-10-08 02:50:00,1
2019-10-08 02:53:00,1
2019-10-08 03:11:00,3
2019-10-08 03:12:00,1
2019-10-08 03:31:00,1
2019-10-08 04:04:00,2
2019-10-08 04:22:00,1
2019-10-08 04:41:00,1
2019-10-08 04:57:00,2
2019-10-08 06:12:00,2
2019-10-08 06:42:00,1
2019-10-08 09:58:00,1
2019-10-08 11:47:00,2
2019-10-08 12:01:00,1
2019-10-08 12:02:00,1
2019-10-08 12:39:00,1
2019-10-08 12:44:00,1
2019-10-08 12:49:00,1
2019-10-08 12:56:00,1
2019-10-08 12:59:00,1
2019-10-08 13:50:00,1
2019-10-08 13:55:00,1
2019-10-08 15:01:00,1
2019-10-08 15:11:00,1
2019-10-08 15:33:00,1
2019-10-08 16:17:00,1
2019-10-08 16:56:00,1
2019-10-08 16:57:00,2
2019-10-08 16:59:00,1
2019-10-08 17:01:00,1
2019-10-08 17:02:00,2
2019-10-08 17:19:00,2
2019-10-08 17:39:00,1
2019-10-08 18:15:00,1
2019-10-08 18:17:00,2
2019-10-08 18:18:00,6
2019-10-08 18:40:00,1
2019-10-08 19:39:00,1
2019-10-08 19:40:00,1
2019-10-08 20:10:00,1
2019-10-08 20:17:00,1
2019-10-08 20:23:00,1
2019-10-08 20:24:00,2
2019-10-08 20:25:00,6
2019-10-08 20:26:00,1
2019-10-08 20:27:00,1
2019-10-08 20:28:00,3
2019-10-08 20:29:00,5
2019-10-08 20:33:00,1
2019-10-08 20:34:00,1
2019-10-08 20:35:00,1
2019-10-08 20:39:00,2
2019-10-08 20:49:00,1
2019-10-08 21:06:00,2
2019-10-08 21:10:00,1
2019-10-08 21:13:00,4
2019-10-08 21:15:00,1
2019-10-08 21:33:00,2
2019-10-08 21:34:00,1
2019-10-08 21:35:00,3
2019-10-08 21:36:00,3
2019-10-08 21:39:00,1
