4,"SELECT TOP # SpecObjAll.SpecObjID, SpecObjAll.plate, SpecObjAll.fiberID, SpecObjAll.mjd, PhotoObjAll.camCol, PhotoObjAll.run, PhotoObjAll.rerun,    PhotoObjAll.r, PhotoObjAll.i, PhotoObjAll.g, PhotoObjAll.u, PhotoObjAll.z, PhotoObjAll.dered_r, PhotoObjAll.dered_i, PhotoObjAll.dered_g, PhotoObjAll.dered_u, PhotoObjAll.dered_z,   PhotoObjAll.deVRad_r, PhotoObjAll.deVRad_i, PhotoObjAll.deVRadErr_r, PhotoObjAll.deVRadErr_i, galSpecExtra.lgm_tot_p5#, SpecObjAll.z, SpecObjAll.snMedian, PhotoObjAll.ra,   PhotoObjAll.dec, PhotoObjAll.deVAB_u, emissionLinesPort.Flux_Hb_#, PhotoObjAll.modelMag_r, PhotoObjAll.fiberMag_r, SpecObjAll.snMedian into mydb.MyTable_# from PhotoObjAll, SpecObjAll, galSpecExtra, emissionLinesPort   WHERE SpecObjAll.z < # AND SpecObjAll.z > # AND galSpecExtra.lgm_tot_p5# > # AND PhotoObjAll.deVRad_r > # AND SpecObjAll.class = &&&    AND PhotoObjAll.deVRadErr_r < # AND SpecObjAll.zWarning = # AND PhotoObjAll.g > # AND PhotoObjAll.r > # AND PhotoObjAll.i > # AND PhotoObjAll.u > #   AND PhotoObjAll.SPecObjID = SpecObjAll.SpecObjID AND  galSpecExtra.SpecObjID = SpecObjAll.SpecObjID AND emissionLinesPort.SpecObjID = SpecObjAll.SpecObjID AND emissionLinesPort.Flux_Hb_# < #"
2019-10-08 17:08:00,1
2019-10-08 17:17:00,2
2019-10-08 17:18:00,1
