120,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-10-22 00:45:00,1
2019-10-22 01:45:00,1
2019-10-22 02:20:00,1
2019-10-22 02:21:00,1
2019-10-22 02:40:00,1
2019-10-22 02:45:00,1
2019-10-22 03:45:00,1
2019-10-22 04:46:00,1
2019-10-22 05:35:00,9
2019-10-22 05:46:00,1
2019-10-22 06:21:00,1
2019-10-22 06:37:00,9
2019-10-22 06:48:00,1
2019-10-22 07:32:00,2
2019-10-22 07:33:00,1
2019-10-22 07:47:00,1
2019-10-22 08:02:00,3
2019-10-22 08:03:00,6
2019-10-22 08:46:00,1
2019-10-22 08:58:00,9
2019-10-22 09:14:00,9
2019-10-22 09:17:00,9
2019-10-22 09:46:00,1
2019-10-22 10:47:00,1
2019-10-22 11:45:00,1
2019-10-22 12:45:00,1
2019-10-22 13:45:00,1
2019-10-22 14:43:00,9
2019-10-22 14:45:00,1
2019-10-22 15:08:00,1
2019-10-22 15:45:00,1
2019-10-22 16:46:00,1
2019-10-22 17:14:00,2
2019-10-22 17:45:00,1
2019-10-22 18:45:00,1
2019-10-22 19:22:00,9
2019-10-22 19:25:00,9
2019-10-22 19:45:00,1
2019-10-22 19:53:00,9
